award_amount,award_id,awarding_agency,awarding_sub_agency,bd_reasons,bd_score,competitor_subaward_count,competitor_subaward_value,contract_id,description,end_date,extraction_date,is_dod,is_it_services,naics_code,naics_description,pop_city,pop_state,psc_code,psc_description,recipient_name,recipient_uei,source,start_date,subaward_count,subaward_value
1360500677.86,CONT_AWD_W31P4Q17C0194_9700_-NONE-_-NONE-,Department of Defense,Department of the Army,DoD; $1B+,50,0,0,W31P4Q17C0194,"CONTRACT IS FOR THE PROCUREMENT OF TUBE-LAUNCHED OPTICALLYTRACKED WIRELESS-GUIDED MISSILES FOR THE UNITED STATES ARMY, UNITED STATES MARINE CORPS AND FOREIGN MILITARY SALES CUSTOMERS.",2026-08-31,2026-01-21,True,False,,,,,,,RAYTHEON COMPANY,VTEWM5QSE598,usaspending,2017-09-30,0,0
1352122833.73,CONT_AWD_HQ085121C0001_9700_-NONE-_-NONE-,Department of Defense,Missile Defense Agency,DoD; $1B+,50,0,0,HQ085121C0001,BASELINE J7.B DEVELOPMENT LOE,2027-11-30,2026-01-21,True,False,,,,,,,LOCKHEED MARTIN CORPORATION,CWM4UN76ZQW8,usaspending,2020-10-02,0,0
1348550000.0,CONT_AWD_W58P0522C0008_9700_-NONE-_-NONE-,Department of Defense,Department of the Army,DoD; $1B+,50,0,0,W58P0522C0008,COVID-19 ANTIGEN OTC TEST KITS,2022-06-30,2026-01-21,True,False,,,,,,,ABBOTT RAPID DX NORTH AMERICA LLC,P782RNU1NNK3,usaspending,2022-01-12,0,0
1346571568.94,CONT_AWD_W31P4Q09C0057_9700_-NONE-_-NONE-,Department of Defense,Department of the Army,DoD; $1B+,50,0,0,W31P4Q09C0057,FY 09 ENGINEERING SERVICES BASIC AWARD,2015-06-30,2026-01-21,True,False,,,,,,,RAYTHEON COMPANY,XSV6AZJ6SDJ7,usaspending,2009-02-01,0,0
1341505620.61,CONT_AWD_N0002410C5126_9700_-NONE-_-NONE-,Department of Defense,Department of the Navy,DoD; $1B+,50,0,0,N0002410C5126,"DDG 1002 DIMINISHING MANUFACTURING SOURCES (DMS) MATERIALS AND LONG-LEAD/ADVANCED PROCUREMENT ITEMS, DDG 1000 CLASS TRAINING EQUIPMENT AND CURRICULUM, AND ASSOCIATED DDG 1000 CLASS ENGINEERING SERVICES",2022-07-01,2026-01-21,True,False,,,,,,,RAYTHEON COMPANY,LWF3QUSCDNG1,usaspending,2010-03-10,0,0
1339010249.77,CONT_AWD_N0002414C5114_9700_-NONE-_-NONE-,Department of Defense,Department of the Navy,DoD; $1B+,50,0,0,N0002414C5114,AEGIS WEAPON MK 7 MULTIYEAR PROCUREMENT,2024-12-31,2026-01-21,True,False,,,,,,,LOCKHEED MARTIN CORPORATION,CWM4UN76ZQW8,usaspending,2013-12-27,0,0
1338242251.0,CONT_AWD_N0001918C1068_9700_-NONE-_-NONE-,Department of Defense,Department of the Navy,DoD; $1B+,50,0,0,N0001918C1068,USN LOT 18 SPARES,2026-02-28,2026-01-21,True,False,,,,,,,RAYTHEON COMPANY,VTEWM5QSE598,usaspending,2018-09-13,0,0
1338155302.96,CONT_AWD_DAAE0701CM016_9700_-NONE-_-NONE-,Department of Defense,Defense Contract Management Agency,DoD; $1B+,50,0,0,DAAE0701CM016,"200112!001338!2100!AE07 !TACOM - WARREN !DAAE0701CM016 !A!N!*!N! !20010502!20041231!834476079!824825459!175406842!N!UNITED DEFENSE, L P !1100 BAIRS ROAD !YORK !PA!17405!87048!133!42!YORK !YORK !PENN !+000228044944!N!Y!000681605313!2350!COMBAT ASSAULT & TACTICAL VEH, TRACKED !A4A!COMBAT VEHICLES !1000!NOT DISCERNABLE OR CLASSIFIED !336992!*!*!3! ! ! !*!*!*!B!*!*!A! !D !N!J!1!001!N!1G!A!Y!F! ! !N!C!N! ! ! !A!A!A!A!000!A!B!N! ! ! ! ! ! !0001!",2008-10-30,2026-01-21,True,False,,,,,,,BAE SYSTEMS LAND & ARMAMENTS L.P.,DMHSJF9K3XP9,usaspending,2001-05-02,0,0
1336243412.54,CONT_AWD_BA01_9700_W911SE07D0004_9700,Department of Defense,Department of the Army,DoD; $1B+,50,0,0,BA01,MAINTENANCE CONTRACT - AFGHAN,2021-09-30,2026-01-21,True,False,,,,,,,"AC FIRST, LLC",G1KXKJGWQCG1,usaspending,2010-01-28,0,0
1335868197.84,CONT_AWD_F3365702C2000_9700_-NONE-_-NONE-,Department of Defense,Department of the Air Force,DoD; $1B+,50,0,0,F3365702C2000,200203!000021!5700!GU04 !ASC/GR !F3365702C2000 !A!N! !N! !20011205!20080301!003268869!003268869!834951691!N!LOCKHEED MARTIN CORPORATION !86 SOUTH COBB DR !MARIETTA !GA!30063!49756!067!13!MARIETTA !COBB !GEORGIA !+000015000000!N!N!000000000000!1510!AIRCRAFT FIXED WING !A1A!AIRFRAMES AND SPARES !3ACD!C-130 HERCULES !541330!E! !3! ! ! ! ! !99990909!B! ! !A! !D!N!J!1!001!N!1G!A!N!Z! ! !N!C!N! ! ! !A!A!A!A!000!A!A!N! ! ! ! ! ! !0001!,2014-11-21,2026-01-21,True,False,,,,,,,LOCKHEED MARTIN CORP,SJDEB3MKJEW5,usaspending,2001-12-05,0,0
1334833190.76,CONT_AWD_HQ014709C0008_9700_-NONE-_-NONE-,Department of Defense,Defense Contract Management Agency,DoD; $1B+,50,0,0,HQ014709C0008,LETTER CONTRACT TO BOEING,2013-04-30,2026-01-21,True,False,,,,,,,THE BOEING COMPANY,SML4NN2CT556,usaspending,2008-12-30,0,0
1327477970.69,CONT_AWD_F3365797C0030_9700_-NONE-_-NONE-,Department of Defense,Defense Contract Management Agency,DoD; $1B+,50,0,0,F3365797C0030,,2014-07-31,2026-01-21,True,False,,,,,,,LOCKHEED MARTIN CORP,SJDEB3MKJEW5,usaspending,1999-11-15,0,0
1327248619.9,CONT_AWD_HQ014712C0006_9700_-NONE-_-NONE-,Department of Defense,Missile Defense Agency,DoD; $1B+,50,0,0,HQ014712C0006,UCA FOR THE PRODUCTION OF ANTPY-2 RADARS #9 AND #10,2028-12-31,2026-01-21,True,False,,,,,,,RAYTHEON COMPANY,MZK8TCNF24G2,usaspending,2011-12-30,0,0
1325911302.36,CONT_AWD_W31P4Q06CR190_9700_-NONE-_-NONE-,Department of Defense,Department of the Army,DoD; $1B+,50,0,0,W31P4Q06CR190,,2013-12-31,2026-01-21,True,False,,,,,,,JVYS,SH2QXKRSD8M8,usaspending,2006-03-02,0,0
1324970592.92,CONT_AWD_F1962897C0112_9700_-NONE-_-NONE-,Department of Defense,Department of the Air Force,DoD; $1B+,50,0,0,F1962897C0112,"199810!5700!0012!GV56 !ESC/TWK                         !F1962897C0112  !A!*!*                  !19971112!20010930!009256819!009256819!009256819!N!81205!BOEING COMPANY, THE INC       !7755 E MARGINAL WAY S     !SEATTLE             !WA!98108!63000!033!53!SEATTLE             !KING                  !WASHINGTON!0001!+000452438199!Y!N!000000000000!5810!COMMUNICATIONS SECURITY EQUIP AND COMPS           !A7 !ELECTRONICS AND COMMUNICATION !3AEC!E-3A                          !3663!3!*!*!*!B!N!Z!B !N!L!1!0",2018-01-31,2026-01-21,True,False,,,,,,,THE BOEING COMPANY,WZWRLY4G3PL8,usaspending,1997-11-12,0,0
1316629676.0,CONT_AWD_FA868118C0021_9700_-NONE-_-NONE-,Department of Defense,Department of the Air Force,DoD; $1B+,50,0,0,FA868118C0021,ARRW DEVELOPMENT,2026-08-31,2026-01-21,True,False,,,,,,,LOCKHEED MARTIN CORPORATION,H7PNSVNN5827,usaspending,2018-08-13,0,0
1309642494.67,CONT_AWD_N0002400C4011_9700_-NONE-_-NONE-,Department of Defense,Department of the Navy,DoD; $1B+,50,0,0,N0002400C4011,200011!1700!003066!BZ004 !NAVAL SEA SYSTEMS COMMAND       !N0002400C4011  !A!*!*                  !20000705!20100930!878057330!878057330!834951691!N!04241!KAPL INC                      !2401 RIVER RD             !SCHENECTADY         !NY!12309!65508!093!36!SCHENECTADY         !SCHENECTADY           !NEW YORK  !0001!+000135724000!N!N!000000000000!4470!NUCLEAR REACTORS                                  !A3 !SHIPS                         !2000!NOT DISCERNABLE OR CLASSIFIED !3443!3!*!*!*!B!A!*!A !N!U!,2009-02-01,2026-01-21,True,False,,,,,,,KAPL INC,W1W5EF8FPXT1,usaspending,2000-07-05,0,0
1308072244.62,CONT_AWD_H9400209C0004_9700_-NONE-_-NONE-,Department of Defense,Defense Health Agency,DoD; $1B+,50,0,0,H9400209C0004,AWARD OF CONTRACT,2013-09-30,2026-01-21,True,False,,,,,,,MARTINS POINT HEALTH CARE INC,DJUHB4QNYAS6,usaspending,2008-10-01,0,0
1305571332.0,CONT_AWD_FA860918F0006_9700_FA860918G0002_9700,Department of Defense,Department of the Air Force,DoD; $1B+,50,0,0,FA860918F0006,JAPAN KC-46A,2025-06-30,2026-01-21,True,False,,,,,,,THE BOEING COMPANY,WZWRLY4G3PL8,usaspending,2017-12-22,0,0
1300265002.39,CONT_AWD_B001_9700_SP060013D0453_9700,Department of Defense,Defense Logistics Agency,DoD; $1B+,50,0,0,B001,"TURBINE FUEL, AVIATION (JA1) NAVAL DISTILLATE (F76) FUEL INTERMEDIATE (RME180)",2014-01-30,2026-01-21,True,False,,,,,,,"REFINERY ASSOCIATES OF TEXAS, INC.",DXTKC3YAHE18,usaspending,2012-12-05,0,0
1298998009.26,CONT_AWD_W58RGZ12C0055_9700_-NONE-_-NONE-,Department of Defense,Department of the Army,DoD; $1B+,50,0,0,W58RGZ12C0055,ADVANCE PROCUREMENT FOR LOTS 3 AND 4 OF APACHE BLOCK III FULL RATE PRODUCTION,2023-12-31,2026-01-21,True,False,,,,,,,THE BOEING COMPANY,LAJJQWA1PF31,usaspending,2012-06-29,0,0
1298210353.0,CONT_AWD_FA867518C0003_9700_-NONE-_-NONE-,Department of Defense,Defense Contract Management Agency,DoD; $1B+,50,0,0,FA867518C0003,ADVANCED MEDIUM RANGE AIR TO AIR MISSILE (AMRAAM) PRODUCTION LOT 31,2025-12-31,2026-01-21,True,False,,,,,,,RAYTHEON COMPANY,VTEWM5QSE598,usaspending,2017-12-28,0,0
1297838860.5,CONT_AWD_W31P4Q08C0361_9700_-NONE-_-NONE-,Department of Defense,Department of the Army,DoD; $1B+,50,0,0,W31P4Q08C0361,"THIS CONTRACT IS FOR THE MANUFACTURE AND DELIVERY OF THE FOLLOWING FIRM REQUIREMENTS:  710 AGM-114K HFII HEAT MISSILES, 18 AGM-114M HFII BFWMS, 532 AGM-114N HFII MAC WARHEAD MISSILES, 20 ATM-114K HFII SMOKE CHARGE AIR TRAINING MISSILES, 170 ATM-114Q HFII MASS SIMULANT AIR TRAINING MISSILES, AND 3 TGM-M36E HFII TRAINING GUIDED MISSILES.  IT IS ALSO TO ESTABLISH FFP RANGE OPTIONS FOR ALL OF THE ABOVE MENTIONED VARIANTS AS WELL AS THE AGM-114P HFII PREDATOR MISSILES; FFP RANGE OPTIONS FOR THE FOLLO",2017-07-31,2026-01-21,True,False,,,,,,,"HELLFIRE SYSTEMS, LLC",N88XY4YJDQ69,usaspending,2008-08-15,0,0
1297523639.05,CONT_AWD_W58RGZ06C0169_9700_-NONE-_-NONE-,Department of Defense,Department of the Army,DoD; $1B+,50,0,0,W58RGZ06C0169,200608!003456!2100!W58RGZ!USA AVIATION AND MISSILE COMMAND!W58RGZ06C0169  !A!N! !N!             !      !20060601!20101231!196189385!196189385!834951691!N!LOCKHEED MARTIN CORPORATION   !5600 WEST SAND LAKE ROAD  !ORLANDO             !FL!32819!53000!095!12!ORLANDO             !ORANGE                !FLORIDA   !+000070731444!Y!N!000000000000!1680!MSL AIRCRAFT ACCESSORIES AND COMPONENTS           !A1A!AIRFRAMES AND SPARES                !000 !NOT DISCERNABLE               !336411!E! !1! ! ! ! ! !999,2017-05-31,2026-01-21,True,False,,,,,,,LOCKHEED MARTIN CORPORATION,H7PNSVNN5827,usaspending,2006-06-01,0,0
1294899142.84,CONT_AWD_W58RGZ10C0107_9700_-NONE-_-NONE-,Department of Defense,Department of the Army,DoD; $1B+,50,0,0,W58RGZ10C0107,"LCCS SERVICES FOR ARMY FLEET OF C-12/RC-12/UC-35 AIRCRAFT AT WORLDWIDE LOCATIONS INCLUDES MAINTENANCE, UPGRADES AND ELECTIVE IMPROVEMENTS.",2018-09-28,2026-01-21,True,False,,,,,,,VERTEX AEROSPACE LLC,CDWHLNLYJHX1,usaspending,2010-06-02,0,0
1293641357.85,CONT_AWD_FA873017C0010_9700_-NONE-_-NONE-,Department of Defense,Department of the Air Force,DoD; $1B+,50,0,0,FA873017C0010,QATAR EARLY WARNING RADAR- CONSTRUCTION OF RADAR AND SUPPORT BUILDINGS,2027-12-31,2026-01-21,True,False,,,,,,,RAYTHEON COMPANY,MZK8TCNF24G2,usaspending,2017-02-24,0,0
1292654678.01,CONT_AWD_W31P4Q11C0001_9700_-NONE-_-NONE-,Department of Defense,Department of the Army,DoD; $1B+,50,0,0,W31P4Q11C0001,FY11 FMS PAC-3 PRODUCTION CONTRACTOR FIELD SUPPORT EFFORT,2021-08-31,2026-01-21,True,False,,,,,,,LOCKHEED MARTIN CORPORATION,XFJMYSYFJEK4,usaspending,2010-12-20,0,0
1289683304.0,CONT_AWD_DAAH0199C0086_9700_-NONE-_-NONE-,Department of Defense,Department of the Army,DoD; $1B+,50,0,0,DAAH0199C0086,199912!2100!1346!AH01 !USA AVIATION AND MISSILE COMMAND!DAAH0199C0086  !A!*!*                  !19990430!20050829!837750223!837750223!837750223!N!04WF2!LONGBOW LIMITED LIABILITY CORP!5798 S SEMORAN BLVD       !ORLANDO             !FL!32822!53000!095!12!ORLANDO             !ORANGE                !FLORIDA   !0001!+000327300000!N!Y!001244200000!1410!GUIDED MISSILES                                   !A2 !MISSILE AND SPACE SYSTEMS     !1CPA!HELLFIRE MODULAR MSL SYS      !3761!3!*!*!*!B!A!*!D !N!J!1!0,2007-11-30,2026-01-21,True,False,,,,,,,LONGBOW LLC,NKALELNK6F48,usaspending,1999-04-30,0,0
1289400000.0,CONT_AWD_W58P0522F0001_9700_W911QY21D0012_9700,Department of Defense,Department of the Army,DoD; $1B+,50,0,0,W58P0522F0001,"PURCHASE OF A TOTAL OF 614,000 DOSES OF COMBINATION MONOCLONAL ANTIBODY.",2022-02-15,2026-01-21,True,False,,,,,,,ELI LILLY AND COMPANY,UHHVNTY54K68,usaspending,2021-11-01,0,0
1284764045.0,CONT_AWD_N0003023C0100_9700_-NONE-_-NONE-,Department of Defense,Defense Contract Management Agency,DoD; $1B+,50,0,0,N0003023C0100,FY24 TRIDENT PRODUCTION AND DEPLOYED SYSTEMS SUPPORT,2028-09-30,2026-01-21,True,False,,,,,,,LOCKHEED MARTIN CORPORATION,KMEVRAKJVBD3,usaspending,2023-09-05,0,0
1282089941.21,CONT_AWD_N0003314C3210_9700_-NONE-_-NONE-,Department of Defense,Department of the Navy,DoD; $1B+,50,0,0,N0003314C3210,IGF::CT::IGF OPERATION&MAINTENANCE OF 8 WATSON CLASS LMSRS - FIRM PERIOD,2022-03-31,2026-01-21,True,False,,,,,,,"PATRIOT CONTRACT SERVICES, LLC",S9L9DZ8RBNL6,usaspending,2013-10-18,0,0
1281571667.5,CONT_AWD_DAAH2300C0226_9700_-NONE-_-NONE-,Department of Defense,Defense Contract Management Agency,DoD; $1B+,50,0,0,DAAH2300C0226,200011!2100!002090!AH23  !USA AVIATION AND MISSILE COMMAND!DAAH2300C0226  !A!*!*                  !20000804!20101231!003242013!003242013!003242013!N!1JGQ2!DYNCORP                       !11710 PLAZA AMERICA DR    !RESTON              !VA!20190!27000!439!48!FORT WORTH          !TARRANT               !TEXAS     !0001!+000020710932!N!N!000000000000!J015!MAINT & REPAIR OF EQ/AIRCRAFT STRUCTURAL COMPS    !S1 !SERVICES                      !1000!NOT DISCERNABLE OR CLASSIFIED !8731!3!*!*!*!B!A!*!A !N!K!,2018-05-22,2026-01-21,True,False,,,,,,,DYNCORP INTERNATIONAL LLC,ML6KL68PHMK3,usaspending,2000-08-04,0,0
1273034917.79,CONT_AWD_0005_9700_FA861406D2006_9700,Department of Defense,Defense Contract Management Agency,DoD; $1B+,50,0,0,0005,MIGRATED DATA VALUE UNKNOWN,2011-10-26,2026-01-21,True,False,,,,,,,THE BOEING COMPANY,UEGFHX6R6KJ1,usaspending,2010-06-22,0,0
1272446612.0,CONT_AWD_N0003007C0100_9700_-NONE-_-NONE-,Department of Defense,Defense Contract Management Agency,DoD; $1B+,50,0,0,N0003007C0100,ENGINEERING SERVICES,2014-09-30,2026-01-21,True,False,,,,,,,LOCKHEED MARTIN CORP,CQWLW9XRQTH5,usaspending,2007-05-31,0,0
1271592441.44,CONT_AWD_FA877223F0001_9700_N6600121A0083_9700,Department of Defense,Department of the Air Force,DoD; $1B+,50,0,0,FA877223F0001,MICROSOFT ESA AGREEMENT,2025-10-31,2026-01-21,True,False,,,,,,,DELL MARKETING L.P.,HJLSY7RZV8X6,usaspending,2022-11-01,0,0
1270490998.86,CONT_AWD_0001_9700_W91QUZ07D0005_9700,Department of Defense,Department of the Army,DoD; $1B+,50,0,0,0001,GCSS-ARMY (F/T),2020-05-15,2026-01-21,True,False,,,,,,,NORTHROP GRUMMAN SYSTEMS CORPORATION,GHKDJMJNPL13,usaspending,2007-12-05,0,0
1266393166.5,CONT_AWD_FA865925CB003_9700_-NONE-_-NONE-,Department of Defense,Department of the Air Force,DoD; $1B+,50,0,0,FA865925CB003,ADVANCED MEDIUM RANGE AIR-TO-AIR MISSILE (AMRAAM) LOTS 39-40,2029-11-30,2026-01-21,True,False,,,,,,,RAYTHEON COMPANY,VTEWM5QSE598,usaspending,2025-07-31,0,0
1263860787.16,CONT_AWD_0003_9700_W52P1J12G0028_9700,Department of Defense,Department of the Army,DoD; $1B+,50,0,0,0003,"IGF::OT::IGF ENHANCED ARMY GLOBAL LOGISTICS ENTERPRISE (EAGLE) - ARMY PREPOSITIONED STOCK (APS)-5 KUWAIT/QATAR, LOGISTICS SUPPORT SERVICES, INCLUDING MAINTENANCE, SUPPLY, AND TRANSPORTATION.",2025-11-21,2026-01-21,True,False,,,,,,,"AMENTUM SERVICES, INC.",QEMLRQA7PLG4,usaspending,2016-09-27,0,0
1261127656.32,CONT_AWD_W56HZV07C0096_9700_-NONE-_-NONE-,Department of Defense,Department of the Army,DoD; $1B+,50,0,0,W56HZV07C0096,"SYSTEM TECHNICAL SUPPORT FOR BRADLEY FAMILY OF VEHICLES, M113, M109, M992 FAMILY OF VEHICLES, M9 ACE, MLRS",2016-09-30,2026-01-21,True,False,,,,,,,BAE SYSTEMS LAND & ARMAMENTS L.P.,JZCFGJQG7A57,usaspending,2006-12-20,0,0
1259139941.04,CONT_AWD_FA873918C5030_9700_-NONE-_-NONE-,Department of Defense,Department of the Air Force,DoD; $1B+,50,0,0,FA873918C5030,UH-1N REPLACEMENT HELICOPTER SYSTEM,2027-10-31,2026-01-21,True,False,,,,,,,THE BOEING COMPANY,E466BXU4KJH8,usaspending,2018-09-24,0,0
1258780575.81,CONT_AWD_N0001906C0098_9700_-NONE-_-NONE-,Department of Defense,Defense Contract Management Agency,DoD; $1B+,50,0,0,N0001906C0098,200608!421822!1700!N00019!NAVAL AIR SYSTEMS COMMAND       !N0001906C0098  !A!N! !N!             !      !20060501!20070131!002232973!002232973!834951691!N!LOCKHEED MARTIN CORPORATION   !1801 STATE ROUTE 17C      !OWEGO               !NY!13827!55882!107!36!OWEGO               !TIOGA                 !NEW YORK  !+000051000000!N!N!000051000000!1520!AIRCRAFT ROTARY WING                              !A1C!OTHER AIRCRAFT EQUIPMENT            !191 !MH-60R                        !336411!E! !3! ! ! ! ! !999,2017-06-30,2026-01-21,True,False,,,,,,,LOCKHEED MARTIN CORPORATION,HJP4JZG1FUL9,usaspending,2006-05-01,0,0
1251343793.0,CONT_AWD_W912DR10C0094_9700_-NONE-_-NONE-,Department of Defense,Department of the Army,DoD; $1B+,50,0,0,W912DR10C0094,"UTAH DATA CENTER, CAMP WILLIAMS, UT",2015-08-27,2026-01-21,True,False,,,,,,,"BALFOUR BEATTY/DPR/BIG-D, A JOINT VENTURE",LBY5FXN2HKA5,usaspending,2010-09-24,0,0
1249801027.34,CONT_AWD_W912P808C0038_9700_-NONE-_-NONE-,Department of Defense,Department of the Army,DoD; $1B+,50,0,0,W912P808C0038,IHNC 392 PERMANENT PROTECTION & ADVANCED,2020-09-30,2026-01-21,True,False,,,,,,,"APTIM FEDERAL SERVICES, LLC",JT9NZ8J1KQF5,usaspending,2008-04-03,0,0
1244181119.34,CONT_AWD_N0003019C0100_9700_-NONE-_-NONE-,Department of Defense,Defense Contract Management Agency,DoD; $1B+,50,0,0,N0003019C0100,FY20 TRIDENT PRODUCTION AND DEPLOYED SYSTEMS SUPPORT,2026-09-30,2026-01-21,True,False,,,,,,,LOCKHEED MARTIN CORPORATION,KMEVRAKJVBD3,usaspending,2019-08-30,0,0
1236174826.2,CONT_AWD_M6785402C2052_9700_-NONE-_-NONE-,Department of Defense,Defense Contract Management Agency,DoD; $1B+,50,0,0,M6785402C2052,,2013-02-03,2026-01-21,True,False,,,,,,,"GENERAL DYNAMICS MISSION SYSTEMS, INC.",MWDRZJ2ZVPV7,usaspending,2002-04-19,0,0
1234620418.6,CONT_AWD_FA880806C0001_9700_-NONE-_-NONE-,Department of Defense,Defense Contract Management Agency,DoD; $1B+,50,0,0,FA880806C0001,"200610!000055!5700!FA8808!SMC/MLK                         !FA880806C0001  !A!N! !N!             !      !20060217!20070731!928989730!928989730!009256819!N!BOEING SATELLITE SYSTEMS, INC !2260 E IMPERIAL HWY       !EL SEGUNDO          !CA!90245!22412!037!06!EL SEGUNDO          !LOS ANGELES           !CALIFORNIA!+000100582900!N!N!000148195269!1820!SPACE VEHICLE COMPONENTS                          !A2 !MISSILE AND SPACE SYSTEMS           !326 !WIDEBAND GAPFILLER            !334220!E! !1! ! ! ! ! !999",2014-12-31,2026-01-21,True,False,,,,,,,THE BOEING COMPANY,M6BRZ1FHEZQ1,usaspending,2006-02-17,0,0
1231411947.0,CONT_AWD_N0002404C5340_9700_-NONE-_-NONE-,Department of Defense,Defense Contract Management Agency,DoD; $1B+,50,0,0,N0002404C5340,,2015-07-19,2026-01-21,True,False,,,,,,,RAYTHEON COMPANY,ENC9Y8JGL3E9,usaspending,2004-04-21,0,0
1229144473.3,CONT_AWD_FA810720F0001_9700_FA862819D1000_9700,Department of Defense,Department of the Air Force,DoD; $1B+,50,0,0,FA810720F0001,B-52 COMMERCIAL ENGINE REPLACEMENT PROGRAM (CERP) RAPID PROTOTYPING 1 (RP1),2029-12-31,2026-01-21,True,False,,,,,,,THE BOEING COMPANY,M25AW7P5S7K7,usaspending,2020-02-14,0,0
1228950528.74,CONT_AWD_W31P4Q19C0092_9700_-NONE-_-NONE-,Department of Defense,Department of the Army,DoD; $1B+,50,0,0,W31P4Q19C0092,ARMY TACTICAL MISSILE SYSTEM (ATACMS) SERVICE LIFE EXTENSION PROGRAM (SLEP) PRODUCTION LOT THREE,2028-03-31,2026-01-21,True,False,,,,,,,LOCKHEED MARTIN CORPORATION,XFJMYSYFJEK4,usaspending,2019-06-24,0,0
1226657656.16,CONT_AWD_W31P4Q23C0021_9700_-NONE-_-NONE-,Department of Defense,Department of the Army,DoD; $1B+,50,0,0,W31P4Q23C0021,THIS REQUIREMENT IS FOR THE PROCUREMENT OF FIVE (5) PATRIOT FIRING UNITS IN SUPPORT OF THE COUNTRY OF SWITZERLAND.,2032-12-31,2026-01-21,True,False,,,,,,,RAYTHEON COMPANY,XSV6AZJ6SDJ7,usaspending,2023-03-28,0,0
1220855590.93,CONT_AWD_HQ000604C0004_9700_-NONE-_-NONE-,Department of Defense,Missile Defense Agency,DoD; $1B+,50,0,0,HQ000604C0004,,2014-10-31,2026-01-21,True,False,,,,,,,NORTHROP GRUMMAN SYSTEMS CORPORATION,K515JRH1JFP3,usaspending,2003-12-03,0,0
1220335638.46,CONT_AWD_FA248616C0002_9700_-NONE-_-NONE-,Department of Defense,Department of the Air Force,DoD; $1B+,50,0,0,FA248616C0002,IGF::OT::IGF EGLIN - OPERATION&MAINTENANCE SERVICES (E-OMS),2026-03-31,2026-01-21,True,False,,,,,,,"RELIANCE TEST & TECHNOLOGY, LLC",LFMMBZEMM2X3,usaspending,2016-04-01,0,0
1217051445.87,CONT_AWD_N0003020C0100_9700_-NONE-_-NONE-,Department of Defense,Defense Contract Management Agency,DoD; $1B+,50,0,0,N0003020C0100,FY21 TRIDENT PRODUCTION AND DEPLOYED SYSTEMS SUPPORT,2026-09-30,2026-01-21,True,False,,,,,,,LOCKHEED MARTIN CORPORATION,KMEVRAKJVBD3,usaspending,2020-08-07,0,0
1216428405.0,CONT_AWD_N0003017C0100_9700_-NONE-_-NONE-,Department of Defense,Department of the Navy,DoD; $1B+,50,0,0,N0003017C0100,FY18 LONG LEAD MATERIAL,2022-09-30,2026-01-21,True,False,,,,,,,LOCKHEED MARTIN CORP,CQWLW9XRQTH5,usaspending,2017-08-03,0,0
1213912350.78,CONT_AWD_F3365797C0031_9700_-NONE-_-NONE-,Department of Defense,Defense Contract Management Agency,DoD; $1B+,50,0,0,F3365797C0031,,1998-12-31,2026-01-21,True,False,,,,,,,LOCKHEED MARTIN CORP,SJDEB3MKJEW5,usaspending,1999-12-30,0,0
1204688360.1,CONT_AWD_HQ085321C0002_9700_-NONE-_-NONE-,Department of Defense,Missile Defense Agency,DoD; $1B+,50,0,0,HQ085321C0002,KSA PHASE II,2027-08-31,2026-01-21,True,False,,,,,,,LOCKHEED MARTIN CORPORATION,XFJMYSYFJEK4,usaspending,2021-03-31,0,0
1201022259.65,CONT_AWD_FA882321C0001_9700_-NONE-_-NONE-,Department of Defense,Department of the Air Force,DoD; $1B+,50,0,0,FA882321C0001,"SPACE BASED INFRARED SYSTEMS CONTRACTOR LOGISTICS SUPPORT. PRODUCT SUPPORT INTEGRATION, CONTRACT EVOLUTION",2030-08-30,2026-01-21,True,False,,,,,,,LOCKHEED MARTIN CORP,FYHNA5WC8XD7,usaspending,2021-07-02,0,0
1200859159.47,CONT_AWD_W31P4Q23C0002_9700_-NONE-_-NONE-,Department of Defense,Department of the Army,DoD; $1B+,50,0,0,W31P4Q23C0002,UKRAINE NASAMS 6 LOT PROCUREMENT,2028-06-30,2026-01-21,True,False,,,,,,,RAYTHEON COMPANY,LWF3QUSCDNG1,usaspending,2022-11-30,0,0
1196273841.89,CONT_AWD_0031_9700_W56HZV05G0005_9700,Department of Defense,Defense Contract Management Agency,DoD; $1B+,50,0,0,0031,REQUIREMENT FOR FY08 BRADLEY REMANUFACTURE,2013-11-20,2026-01-21,True,False,,,,,,,BAE SYSTEMS LAND & ARMAMENTS L.P.,DMHSJF9K3XP9,usaspending,2008-05-23,0,0
1192505943.53,CONT_AWD_0002_9700_W52P1J12G0028_9700,Department of Defense,Department of the Army,DoD; $1B+,50,0,0,0002,IGF::OT::IGF,2025-11-20,2026-01-21,True,False,,,,,,,"AMENTUM SERVICES, INC.",QEMLRQA7PLG4,usaspending,2016-06-23,0,0
1187691672.49,CONT_AWD_N0003021C0100_9700_-NONE-_-NONE-,Department of Defense,Defense Contract Management Agency,DoD; $1B+,50,0,0,N0003021C0100,FY22 TRIDENT PRODUCTION AND DEPLOYED SYSTEMS SUPPORT,2026-09-30,2026-01-21,True,False,,,,,,,LOCKHEED MARTIN CORPORATION,KMEVRAKJVBD3,usaspending,2021-08-10,0,0
