bd_score,bd_reasons,recipient_name,recipient_uei,piid,award_amount,description,awarding_agency,sub_agency,naics_code,psc_code,lifecycle_phase,is_base_year,runway_years,start_date,end_date,pop_city,pop_state,is_it_services,matched_jobs,competitors_in_agency
65,"DoD; $500M+; Competitors: BELCAN, Belcan",LOCKHEED MARTIN CORPORATION,G4KDGE4JFFK7,,7581647887,200610!000027!5700!FA8611!ASC/YFK                         !FA861106C2899  !A!N! !N!             !      !20051223!20060512!008016958!008016958!834951691!N!LOCKHEED MARTIN CORPORATION   !LOCKHEED BLVD             !FORT WORTH          !TX!76108!49756!067!13!MARIETTA            !COBB                  !G,Department of Defense,Department of the Air Force,,,Late Stage,FALSE,-9.9,12/23/2005,2/27/2016,,TX,FALSE,0,BELCAN; Belcan
65,"DoD; $500M+; Competitors: BELCAN, Belcan",BELL BOEING JOINT PROJECT OFFICE,JHFZTG8ZC9V2,,7337457222,PROCUREMENT OF V-22 LOT 17 LONG LEAD-TIME ITEMS,Department of Defense,Defense Contract Management Agency,,,Late Stage,FALSE,-4.3,12/29/2011,9/30/2021,,TX,FALSE,0,BELCAN; Belcan
65,"DoD; $500M+; Competitors: BELCAN, Belcan",LOCKHEED MARTIN CORP,SJDEB3MKJEW5,,7261932654,None,Department of Defense,Defense Contract Management Agency,,,Late Stage,FALSE,-7.3,2/28/2006,9/20/2018,,GA,FALSE,0,BELCAN; Belcan
65,"DoD; $500M+; Competitors: BELCAN, Belcan",LOCKHEED MARTIN CORPORATION,G4KDGE4JFFK7,,6998362071,LRIP 9 AIRCRAFT AAC,Department of Defense,Department of the Navy,,,Late Stage,FALSE,-0.5,3/19/2014,7/31/2025,,TX,FALSE,0,BELCAN; Belcan
65,"DoD; $500M+; Competitors: BELCAN, Belcan",THE BOEING COMPANY,JJM4FRDZJDX1,,6842350753,"F-15, FMS, F-15QA AIR VEHICLE DEVELOPMENT",Department of Defense,Department of the Air Force,,,Late Stage,FALSE,1.6,12/22/2017,8/31/2027,,MO,FALSE,0,BELCAN; Belcan
65,"DoD; $500M+; Competitors: BELCAN, Belcan",HUNTINGTON INGALLS INC,WMXDDH6HJNA5,,6620467289,CVN 78 SHIP CONSTRUCTION,Department of Defense,Department of the Navy,,,Late Stage,FALSE,-3.3,8/1/2008,9/30/2022,,VA,FALSE,0,BELCAN; Belcan
65,"DoD; $500M+; Competitors: BELCAN, Belcan",SIKORSKY AIRCRAFT CORPORATION,UTJWTSLMFNG4,,6103285532,None,Department of Defense,Department of the Navy,,,Late Stage,FALSE,-0.1,1/3/2006,12/31/2025,,CT,FALSE,0,BELCAN; Belcan
65,"DoD; $500M+; Competitors: BELCAN, Belcan","KBR SERVICES, LLC",YSQMHRS4HSC5,,6062897263,None,Department of Defense,Department of the Army,,,Late Stage,FALSE,-11.3,8/12/2003,9/30/2014,,,FALSE,0,BELCAN; Belcan
65,"DoD; $500M+; Competitors: BELCAN, Belcan",SIKORSKY AIRCRAFT CORPORATION,UTJWTSLMFNG4,,5958207618,ACAT 1D - CRH,Department of Defense,Department of the Air Force,,,Late Stage,FALSE,0.6,6/26/2014,9/13/2026,,CT,FALSE,0,BELCAN; Belcan
65,"DoD; $500M+; Competitors: BELCAN, Belcan",LOCKHEED MARTIN CORP,SJDEB3MKJEW5,,5934097112,FY13 ADVANCE PROCUREMENT FUNDS FOR FY14 C-130J AIRCRAFT,Department of Defense,Department of the Air Force,,,Late Stage,FALSE,-5.5,12/9/2013,7/31/2020,,GA,FALSE,0,BELCAN; Belcan
65,"DoD; $500M+; Competitors: BELCAN, Belcan",LOCKHEED MARTIN CORP,CQWLW9XRQTH5,,5817859454,THAAD COMPONENTS FOR FIRE UNITS,Department of Defense,Missile Defense Agency,,,Late Stage,FALSE,-2.8,12/22/2006,3/31/2023,,CA,FALSE,0,BELCAN; Belcan
65,"DoD; $500M+; Competitors: BELCAN, Belcan",NATIONAL STEEL AND SHIPBUILDING COMPANY,Q85KVUK3JBF5,,5812593039,DETAIL DESIGN AND CONSTRUCTION (DD&C) FOR T-AO 205,Department of Defense,Department of the Navy,,,Late Stage,FALSE,2.2,6/30/2016,3/22/2028,,CA,FALSE,0,BELCAN; Belcan
65,"DoD; $500M+; Competitors: BELCAN, Belcan",THE BOEING COMPANY,WZWRLY4G3PL8,,5699021641,P-8A LRIP I LONG LEAD MATERIAL,Department of Defense,Defense Contract Management Agency,,,Late Stage,FALSE,-7.5,4/13/2009,7/31/2018,,WA,FALSE,0,BELCAN; Belcan
65,"DoD; $500M+; Competitors: BELCAN, Belcan",RAYTHEON COMPANY,LWF3QUSCDNG1,,5668542889,None,Department of Defense,Department of the Navy,,,Late Stage,FALSE,-6.3,5/25/2005,9/29/2019,,MA,FALSE,0,BELCAN; Belcan
65,"DoD; $500M+; Competitors: BELCAN, Belcan",RAYTHEON COMPANY,XSV6AZJ6SDJ7,,5608431753,TEN FIRE UNITS FOR QATAR,Department of Defense,Department of the Army,,,Late Stage,FALSE,-0.6,12/19/2014,5/31/2025,,MA,FALSE,0,BELCAN; Belcan
65,"DoD; $500M+; Competitors: BELCAN, Belcan",LOCKHEED MARTIN CORPORATION,G4KDGE4JFFK7,,5597451611,LONG LEAD-TIME ITEMS,Department of Defense,Department of the Navy,,,Late Stage,FALSE,0.1,6/15/2012,2/28/2026,,TX,FALSE,0,BELCAN; Belcan
65,"DoD; $500M+; Competitors: BELCAN, Belcan",THE BOEING COMPANY,JJM4FRDZJDX1,,5496533531,F/A-18E AIRCRAFT,Department of Defense,Department of the Navy,,,Late Stage,FALSE,2.6,5/8/2018,8/31/2028,,MO,FALSE,0,BELCAN; Belcan
65,"DoD; $500M+; Competitors: BELCAN, Belcan",LOCKHEED MARTIN CORP,ZFN2JJXBLZT3,,5178428983,None,Department of Defense,Defense Contract Management Agency,,,Late Stage,FALSE,-3.4,9/24/2004,8/18/2022,,CA,FALSE,0,BELCAN; Belcan
65,"DoD; $500M+; Competitors: BELCAN, Belcan",LOCKHEED MARTIN CORPORATION,MJENSFHZJP11,,4981515210,BASIC AWARD,Department of Defense,Department of the Navy,,,Late Stage,FALSE,0.9,12/29/2010,12/31/2026,,MD,FALSE,0,BELCAN; Belcan
65,"DoD; $500M+; Competitors: BELCAN, Belcan",BATH IRON WORKS CORPORATION,FREEMCLKFXE3,,4904473851,FY13-FY17 DDG 51 CLASS SHIP CONSTRUCTION.,Department of Defense,Department of the Navy,,,Late Stage,FALSE,0.9,6/3/2013,12/1/2026,,ME,FALSE,0,BELCAN; Belcan
65,"DoD; $500M+; Competitors: BELCAN, Belcan",BELL HELICOPTER TEXTRON INC,HW7JDAG1UYU5,,4885212164,None,Department of Defense,Defense Contract Management Agency,,,Late Stage,FALSE,-8.6,10/15/1992,6/30/2017,,TX,FALSE,0,BELCAN; Belcan
65,"DoD; $500M+; Competitors: BELCAN, Belcan",THE BOEING COMPANY,E466BXU4KJH8,,4864238446,CH-47F CARGO HELICOPTER MULTIYEAR II.  34 NEW BUILD HELICOPTERS AND 121 RENEW HELICOPTERS.,Department of Defense,Defense Contract Management Agency,,,Late Stage,FALSE,-3.3,6/10/2013,9/30/2022,,PA,FALSE,0,BELCAN; Belcan
65,"DoD; $500M+; Competitors: BELCAN, Belcan",HUNTINGTON INGALLS INC,WMXDDH6HJNA5,,4563665299,None,Department of Defense,Department of the Navy,,,Late Stage,FALSE,-2.7,11/3/1999,5/17/2023,,VA,FALSE,0,BELCAN; Belcan
65,"DoD; $500M+; Competitors: BELCAN, Belcan",HUNTINGTON INGALLS INC,WMXDDH6HJNA5,,4468376083,DETAIL DESIGN AND CONSTRUCTION CVN 79,Department of Defense,Department of the Navy,,,Late Stage,FALSE,-0.5,6/5/2015,7/31/2025,,VA,FALSE,0,BELCAN; Belcan
65,"DoD; $500M+; Competitors: BELCAN, Belcan","AUSTAL USA, LLC",RG6LJJM6JBS3,,4462893977,BASIC CONTRACT,Department of Defense,Department of the Navy,,,Late Stage,FALSE,-1.8,12/29/2010,3/28/2024,,AL,FALSE,0,BELCAN; Belcan
65,"DoD; $500M+; Competitors: BELCAN, Belcan",LOCKHEED MARTIN CORP,SJDEB3MKJEW5,,4410630126,C-130J FIVE YEAR OPTION CONTRACT (FYOC) IV,Department of Defense,Defense Contract Management Agency,,,Late Stage,FALSE,-5.4,2/1/2011,8/31/2020,,GA,FALSE,0,BELCAN; Belcan
65,"DoD; $500M+; Competitors: BELCAN, Belcan",HUNTINGTON INGALLS INC,WMXDDH6HJNA5,,4386431995,CVN79 CONSTRUCTION PREPARATION EFFORTS FY09,Department of Defense,Department of the Navy,,,Late Stage,FALSE,-0.5,1/15/2009,7/31/2025,,VA,FALSE,0,BELCAN; Belcan
65,"DoD; $500M+; Competitors: BELCAN, Belcan",THE BOEING COMPANY,E466BXU4KJH8,,4379037328,CH-47F MULTI-YEAR CONTRACT FOR NEW BUILD AND REMANUFACTURE AIRCRAFTS,Department of Defense,Department of the Army,,,Late Stage,FALSE,-10.1,8/26/2008,12/31/2015,,PA,FALSE,0,BELCAN; Belcan
65,"DoD; $500M+; Competitors: BELCAN, Belcan",HUMANA GOVERNMENT BUSINESS INC,ZE6ZM6NKSV43,,51242733558,IGF::OT::IGF,Department of Defense,Defense Health Agency,,,Late Stage,FALSE,-0.1,8/1/2016,12/31/2025,,KY,FALSE,0,BELCAN; Belcan
65,"DoD; $500M+; Competitors: BELCAN, Belcan",LOCKHEED MARTIN CORPORATION,G4KDGE4JFFK7,,30113035809,THE PURPOSE OF THIS MODIFICATION IS TO AWARD F-35A LRIP 15 USAF  AIRCRAFT* LONG LEAD FUNDING,Department of Defense,Defense Contract Management Agency,,,Late Stage,FALSE,1.9,11/26/2019,12/31/2027,,TX,FALSE,0,BELCAN; Belcan
65,"DoD; $500M+; Competitors: BELCAN, Belcan",ELECTRIC BOAT CORPORATION,E7BEKJ4V9528,,19613746246,SSN 792 LONG LEAD TIME MATERIAL,Department of Defense,Department of the Navy,,,Late Stage,FALSE,0,4/13/2012,1/31/2026,,CT,FALSE,0,BELCAN; Belcan
65,"DoD; $500M+; Competitors: BELCAN, Belcan",THE BOEING COMPANY,WZWRLY4G3PL8,,18129749822,USN P-8A FRP II LONG LEAD MATERIAL,Department of Defense,Defense Contract Management Agency,,,Late Stage,FALSE,0.4,8/14/2014,6/22/2026,,WA,FALSE,0,BELCAN; Belcan
65,"DoD; $500M+; Competitors: BELCAN, Belcan",ELECTRIC BOAT CORPORATION,E7BEKJ4V9528,,16238775949,CONSTRUCTION OF VIRGINIA CLASS BLOCK III SUBMARINES.,Department of Defense,Department of the Navy,,,Late Stage,FALSE,-2.4,12/22/2008,8/31/2023,,CT,FALSE,0,BELCAN; Belcan
65,"DoD; $500M+; Competitors: BELCAN, Belcan","FLUOR MARINE PROPULSION, LLC",CWHMVCX7K1N6,,12644083638,NAVAL NUCLEAR LABORATORY,Department of Defense,Department of the Navy,,,Late Stage,FALSE,2.7,7/12/2018,9/30/2028,,PA,FALSE,0,BELCAN; Belcan
65,"DoD; $500M+; Competitors: BELCAN, Belcan",PFIZER INC,MHBQULRMEEJ5,,12549999848,AWARD OF 10M TREATMENT COURSES OF ORAL PROTEASE INHIBITOR PF-07321332,Department of Defense,Department of the Army,,,Late Stage,FALSE,-2.8,11/17/2021,3/31/2023,,NY,FALSE,0,BELCAN; Belcan
65,"DoD; $500M+; Competitors: BELCAN, Belcan",THE BOEING COMPANY,UEGFHX6R6KJ1,,11086769500,None,Department of Defense,Defense Contract Management Agency,,,Late Stage,FALSE,-8.2,10/2/2003,10/31/2017,,CA,FALSE,0,BELCAN; Belcan
65,"DoD; $500M+; Competitors: BELCAN, Belcan",BELL BOEING JOINT PROJECT OFFICE,JHFZTG8ZC9V2,,11040980157,MV-22 AIRCRAFT - FY08 (LOT 12)*,Department of Defense,Defense Contract Management Agency,,,Late Stage,FALSE,-7.5,4/2/2007,8/6/2018,,TX,FALSE,0,BELCAN; Belcan
65,"DoD; $500M+; Competitors: BELCAN, Belcan","UNITED LAUNCH SERVICES, LLC",XHAMULHCL9N3,,9499338751,IGF::CT::IGF EELV FY13 + PHASE I BUY,Department of Defense,Defense Contract Management Agency,,,Late Stage,FALSE,-3.1,6/26/2013,12/2/2022,,CO,FALSE,0,BELCAN; Belcan
65,"DoD; $500M+; Competitors: BELCAN, Belcan",ELECTRIC BOAT CORPORATION,E7BEKJ4V9528,,9397332305,None,Department of Defense,Department of the Navy,,,Late Stage,FALSE,-0.7,8/14/2003,5/6/2025,,CT,FALSE,0,BELCAN; Belcan
65,"DoD; $500M+; Competitors: BELCAN, Belcan","MODERNATX, INC.",WJYNZ8AK2D47,,8204906278,100M SARS-COV-2 MRNA-1273 VACCINE DOSES,Department of Defense,Department of the Army,,,Late Stage,FALSE,-2.5,8/11/2020,8/10/2023,,MA,FALSE,0,BELCAN; Belcan
65,"DoD; $500M+; Competitors: BELCAN, Belcan",THE BOEING COMPANY,WZWRLY4G3PL8,,7633729889,None,Department of Defense,Department of the Navy,,,Late Stage,FALSE,0.6,6/29/2004,8/31/2026,,WA,FALSE,0,BELCAN; Belcan
65,"DoD; $500M+; Competitors: BELCAN, Belcan",LOCKHEED MARTIN CORPORATION,G4KDGE4JFFK7,,7581647887,200610!000027!5700!FA8611!ASC/YFK                         !FA861106C2899  !A!N! !N!             !      !20051223!20060512!008016958!008016958!834951691!N!LOCKHEED MARTIN CORPORATION   !LOCKHEED BLVD             !FORT WORTH          !TX!76108!49756!067!13!MARIETTA            !COBB                  !G,Department of Defense,Department of the Air Force,,,Late Stage,FALSE,-9.9,12/23/2005,2/27/2016,,TX,FALSE,0,BELCAN; Belcan
65,"DoD; $500M+; Competitors: BELCAN, Belcan",BELL BOEING JOINT PROJECT OFFICE,JHFZTG8ZC9V2,,7337457222,PROCUREMENT OF V-22 LOT 17 LONG LEAD-TIME ITEMS,Department of Defense,Defense Contract Management Agency,,,Late Stage,FALSE,-4.3,12/29/2011,9/30/2021,,TX,FALSE,0,BELCAN; Belcan
65,"DoD; $500M+; Competitors: BELCAN, Belcan",LOCKHEED MARTIN CORP,SJDEB3MKJEW5,,7261932654,None,Department of Defense,Defense Contract Management Agency,,,Late Stage,FALSE,-7.3,2/28/2006,9/20/2018,,GA,FALSE,0,BELCAN; Belcan
65,"DoD; $500M+; Competitors: BELCAN, Belcan",THE BOEING COMPANY,JJM4FRDZJDX1,,7246510578,F/A-18 AIRCRAFT,Department of Defense,Department of the Navy,,,Late Stage,FALSE,-3.2,12/4/2008,10/31/2022,,MO,FALSE,0,BELCAN; Belcan
65,"DoD; $500M+; Competitors: BELCAN, Belcan",LOCKHEED MARTIN CORPORATION,G4KDGE4JFFK7,,6998362071,LRIP 9 AIRCRAFT AAC,Department of Defense,Department of the Navy,,,Late Stage,FALSE,-0.5,3/19/2014,7/31/2025,,TX,FALSE,0,BELCAN; Belcan
65,"DoD; $500M+; Competitors: BELCAN, Belcan",THE BOEING COMPANY,JJM4FRDZJDX1,,6842350753,"F-15, FMS, F-15QA AIR VEHICLE DEVELOPMENT",Department of Defense,Department of the Air Force,,,Late Stage,FALSE,1.6,12/22/2017,8/31/2027,,MO,FALSE,0,BELCAN; Belcan
65,"DoD; $500M+; Competitors: BELCAN, Belcan",HUNTINGTON INGALLS INC,WMXDDH6HJNA5,,6620467289,CVN 78 SHIP CONSTRUCTION,Department of Defense,Department of the Navy,,,Late Stage,FALSE,-3.3,8/1/2008,9/30/2022,,VA,FALSE,0,BELCAN; Belcan
65,"DoD; $500M+; Competitors: BELCAN, Belcan",SIKORSKY AIRCRAFT CORPORATION,UTJWTSLMFNG4,,6103285532,None,Department of Defense,Department of the Navy,,,Late Stage,FALSE,-0.1,1/3/2006,12/31/2025,,CT,FALSE,0,BELCAN; Belcan
65,"DoD; $500M+; Competitors: BELCAN, Belcan","KBR SERVICES, LLC",YSQMHRS4HSC5,,6062897263,None,Department of Defense,Department of the Army,,,Late Stage,FALSE,-11.3,8/12/2003,9/30/2014,,,FALSE,0,BELCAN; Belcan
65,"DoD; $500M+; Competitors: BELCAN, Belcan",SIKORSKY AIRCRAFT CORPORATION,UTJWTSLMFNG4,,5958207618,ACAT 1D - CRH,Department of Defense,Department of the Air Force,,,Late Stage,FALSE,0.6,6/26/2014,9/13/2026,,CT,FALSE,0,BELCAN; Belcan
65,"DoD; $500M+; Competitors: BELCAN, Belcan",LOCKHEED MARTIN CORP,SJDEB3MKJEW5,,5934097112,FY13 ADVANCE PROCUREMENT FUNDS FOR FY14 C-130J AIRCRAFT,Department of Defense,Department of the Air Force,,,Late Stage,FALSE,-5.5,12/9/2013,7/31/2020,,GA,FALSE,0,BELCAN; Belcan
65,"DoD; $500M+; Competitors: BELCAN, Belcan",LOCKHEED MARTIN CORP,CQWLW9XRQTH5,,5817859454,THAAD COMPONENTS FOR FIRE UNITS,Department of Defense,Missile Defense Agency,,,Late Stage,FALSE,-2.8,12/22/2006,3/31/2023,,CA,FALSE,0,BELCAN; Belcan
65,"DoD; $500M+; Competitors: BELCAN, Belcan",NATIONAL STEEL AND SHIPBUILDING COMPANY,Q85KVUK3JBF5,,5812593039,DETAIL DESIGN AND CONSTRUCTION (DD&C) FOR T-AO 205,Department of Defense,Department of the Navy,,,Late Stage,FALSE,2.2,6/30/2016,3/22/2028,,CA,FALSE,0,BELCAN; Belcan
65,"DoD; $500M+; Competitors: BELCAN, Belcan",THE BOEING COMPANY,WZWRLY4G3PL8,,5699021641,P-8A LRIP I LONG LEAD MATERIAL,Department of Defense,Defense Contract Management Agency,,,Late Stage,FALSE,-7.5,4/13/2009,7/31/2018,,WA,FALSE,0,BELCAN; Belcan
65,"DoD; $500M+; Competitors: BELCAN, Belcan",RAYTHEON COMPANY,LWF3QUSCDNG1,,5668542889,None,Department of Defense,Department of the Navy,,,Late Stage,FALSE,-6.3,5/25/2005,9/29/2019,,MA,FALSE,0,BELCAN; Belcan
65,"DoD; $500M+; Competitors: BELCAN, Belcan",RAYTHEON COMPANY,XSV6AZJ6SDJ7,,5608431753,TEN FIRE UNITS FOR QATAR,Department of Defense,Department of the Army,,,Late Stage,FALSE,-0.6,12/19/2014,5/31/2025,,MA,FALSE,0,BELCAN; Belcan
65,"DoD; $500M+; Competitors: BELCAN, Belcan",LOCKHEED MARTIN CORPORATION,G4KDGE4JFFK7,,5597451611,LONG LEAD-TIME ITEMS,Department of Defense,Department of the Navy,,,Late Stage,FALSE,0.1,6/15/2012,2/28/2026,,TX,FALSE,0,BELCAN; Belcan
65,"DoD; $500M+; Competitors: BELCAN, Belcan",THE BOEING COMPANY,JJM4FRDZJDX1,,5496533531,F/A-18E AIRCRAFT,Department of Defense,Department of the Navy,,,Late Stage,FALSE,2.6,5/8/2018,8/31/2028,,MO,FALSE,0,BELCAN; Belcan
65,"DoD; $500M+; Competitors: BELCAN, Belcan",LOCKHEED MARTIN CORP,ZFN2JJXBLZT3,,5178428983,None,Department of Defense,Defense Contract Management Agency,,,Late Stage,FALSE,-3.4,9/24/2004,8/18/2022,,CA,FALSE,0,BELCAN; Belcan
65,"DoD; $500M+; Competitors: BELCAN, Belcan",LOCKHEED MARTIN CORP,SJDEB3MKJEW5,,4996841729,ADVANCE PROCUREMENT OF LONG LEAD FOR LRIP FOR C-5M RERP,Department of Defense,Department of the Air Force,,,Late Stage,FALSE,-7,4/30/2007,1/31/2019,,GA,FALSE,0,BELCAN; Belcan
65,"DoD; $500M+; Competitors: BELCAN, Belcan",LOCKHEED MARTIN CORPORATION,MJENSFHZJP11,,4981515210,BASIC AWARD,Department of Defense,Department of the Navy,,,Late Stage,FALSE,0.9,12/29/2010,12/31/2026,,MD,FALSE,0,BELCAN; Belcan
65,"DoD; $500M+; Competitors: BELCAN, Belcan",BATH IRON WORKS CORPORATION,FREEMCLKFXE3,,4904473851,FY13-FY17 DDG 51 CLASS SHIP CONSTRUCTION.,Department of Defense,Department of the Navy,,,Late Stage,FALSE,0.9,6/3/2013,12/1/2026,,ME,FALSE,0,BELCAN; Belcan
65,"DoD; $500M+; Competitors: BELCAN, Belcan",BELL HELICOPTER TEXTRON INC,HW7JDAG1UYU5,,4885212164,None,Department of Defense,Defense Contract Management Agency,,,Late Stage,FALSE,-8.6,10/15/1992,6/30/2017,,TX,FALSE,0,BELCAN; Belcan
65,"DoD; $500M+; Competitors: BELCAN, Belcan",THE BOEING COMPANY,E466BXU4KJH8,,4864238446,CH-47F CARGO HELICOPTER MULTIYEAR II.  34 NEW BUILD HELICOPTERS AND 121 RENEW HELICOPTERS.,Department of Defense,Defense Contract Management Agency,,,Late Stage,FALSE,-3.3,6/10/2013,9/30/2022,,PA,FALSE,0,BELCAN; Belcan
65,"DoD; $500M+; Competitors: BELCAN, Belcan",HUNTINGTON INGALLS INC,WMXDDH6HJNA5,,4563665299,None,Department of Defense,Department of the Navy,,,Late Stage,FALSE,-2.7,11/3/1999,5/17/2023,,VA,FALSE,0,BELCAN; Belcan
65,"DoD; $500M+; Competitors: BELCAN, Belcan",HUNTINGTON INGALLS INC,WMXDDH6HJNA5,,4468376083,DETAIL DESIGN AND CONSTRUCTION CVN 79,Department of Defense,Department of the Navy,,,Late Stage,FALSE,-0.5,6/5/2015,7/31/2025,,VA,FALSE,0,BELCAN; Belcan
65,"DoD; $500M+; Competitors: BELCAN, Belcan","AUSTAL USA, LLC",RG6LJJM6JBS3,,4462893977,BASIC CONTRACT,Department of Defense,Department of the Navy,,,Late Stage,FALSE,-1.8,12/29/2010,3/28/2024,,AL,FALSE,0,BELCAN; Belcan
65,"DoD; $500M+; Competitors: BELCAN, Belcan",LOCKHEED MARTIN CORP,SJDEB3MKJEW5,,4410630126,C-130J FIVE YEAR OPTION CONTRACT (FYOC) IV,Department of Defense,Defense Contract Management Agency,,,Late Stage,FALSE,-5.4,2/1/2011,8/31/2020,,GA,FALSE,0,BELCAN; Belcan
65,"DoD; $500M+; Competitors: BELCAN, Belcan",HUMANA GOVERNMENT BUSINESS INC,ZE6ZM6NKSV43,,51242733558,IGF::OT::IGF,Department of Defense,Defense Health Agency,,,Late Stage,FALSE,-0.1,8/1/2016,12/31/2025,,KY,FALSE,0,BELCAN; Belcan
65,"DoD; $500M+; Competitors: BELCAN, Belcan",LOCKHEED MARTIN CORPORATION,G4KDGE4JFFK7,,30113035809,THE PURPOSE OF THIS MODIFICATION IS TO AWARD F-35A LRIP 15 USAF  AIRCRAFT* LONG LEAD FUNDING,Department of Defense,Defense Contract Management Agency,,,Late Stage,FALSE,1.9,11/26/2019,12/31/2027,,TX,FALSE,0,BELCAN; Belcan
65,"DoD; $500M+; Competitors: BELCAN, Belcan",ELECTRIC BOAT CORPORATION,E7BEKJ4V9528,,19613746246,SSN 792 LONG LEAD TIME MATERIAL,Department of Defense,Department of the Navy,,,Late Stage,FALSE,0,4/13/2012,1/31/2026,,CT,FALSE,0,BELCAN; Belcan
65,"DoD; $500M+; Competitors: BELCAN, Belcan",THE BOEING COMPANY,WZWRLY4G3PL8,,18129749822,USN P-8A FRP II LONG LEAD MATERIAL,Department of Defense,Defense Contract Management Agency,,,Late Stage,FALSE,0.4,8/14/2014,6/22/2026,,WA,FALSE,0,BELCAN; Belcan
65,"DoD; $500M+; Competitors: BELCAN, Belcan",ELECTRIC BOAT CORPORATION,E7BEKJ4V9528,,16238775949,CONSTRUCTION OF VIRGINIA CLASS BLOCK III SUBMARINES.,Department of Defense,Department of the Navy,,,Late Stage,FALSE,-2.4,12/22/2008,8/31/2023,,CT,FALSE,0,BELCAN; Belcan
65,"DoD; $500M+; Competitors: BELCAN, Belcan","FLUOR MARINE PROPULSION, LLC",CWHMVCX7K1N6,,12644083638,NAVAL NUCLEAR LABORATORY,Department of Defense,Department of the Navy,,,Late Stage,FALSE,2.7,7/12/2018,9/30/2028,,PA,FALSE,0,BELCAN; Belcan
65,"DoD; $500M+; Competitors: BELCAN, Belcan",PFIZER INC,MHBQULRMEEJ5,,12549999848,AWARD OF 10M TREATMENT COURSES OF ORAL PROTEASE INHIBITOR PF-07321332,Department of Defense,Department of the Army,,,Late Stage,FALSE,-2.8,11/17/2021,3/31/2023,,NY,FALSE,0,BELCAN; Belcan
65,"DoD; $500M+; Competitors: BELCAN, Belcan",THE BOEING COMPANY,UEGFHX6R6KJ1,,11086769500,None,Department of Defense,Defense Contract Management Agency,,,Late Stage,FALSE,-8.2,10/2/2003,10/31/2017,,CA,FALSE,0,BELCAN; Belcan
65,"DoD; $500M+; Competitors: BELCAN, Belcan",BELL BOEING JOINT PROJECT OFFICE,JHFZTG8ZC9V2,,11040980157,MV-22 AIRCRAFT - FY08 (LOT 12)*,Department of Defense,Defense Contract Management Agency,,,Late Stage,FALSE,-7.5,4/2/2007,8/6/2018,,TX,FALSE,0,BELCAN; Belcan
65,"DoD; $500M+; Competitors: BELCAN, Belcan",HUNTINGTON INGALLS INCORPORATED,C3NLZNSMU254,,10029620275,DETAIL DESIGN AND CONSTRUCTION OF LPD 17 CLASS SHIP (LPD 22),Department of Defense,Department of the Navy,,,Late Stage,FALSE,-3.3,6/1/2006,9/30/2022,,MS,FALSE,0,BELCAN; Belcan
65,"DoD; $500M+; Competitors: BELCAN, Belcan","UNITED LAUNCH SERVICES, LLC",XHAMULHCL9N3,,9499338751,IGF::CT::IGF EELV FY13 + PHASE I BUY,Department of Defense,Defense Contract Management Agency,,,Late Stage,FALSE,-3.1,6/26/2013,12/2/2022,,CO,FALSE,0,BELCAN; Belcan
65,"DoD; $500M+; Competitors: BELCAN, Belcan",ELECTRIC BOAT CORPORATION,E7BEKJ4V9528,,9397332305,None,Department of Defense,Department of the Navy,,,Late Stage,FALSE,-0.7,8/14/2003,5/6/2025,,CT,FALSE,0,BELCAN; Belcan
65,"DoD; $500M+; Competitors: BELCAN, Belcan","MODERNATX, INC.",WJYNZ8AK2D47,,8204906278,100M SARS-COV-2 MRNA-1273 VACCINE DOSES,Department of Defense,Department of the Army,,,Late Stage,FALSE,-2.5,8/11/2020,8/10/2023,,MA,FALSE,0,BELCAN; Belcan
65,"DoD; $500M+; Competitors: BELCAN, Belcan",THE BOEING COMPANY,WZWRLY4G3PL8,,7633729889,None,Department of Defense,Department of the Navy,,,Late Stage,FALSE,0.6,6/29/2004,8/31/2026,,WA,FALSE,0,BELCAN; Belcan
65,"DoD; $500M+; Competitors: BELCAN, Belcan",LOCKHEED MARTIN CORPORATION,G4KDGE4JFFK7,,7581647887,200610!000027!5700!FA8611!ASC/YFK                         !FA861106C2899  !A!N! !N!             !      !20051223!20060512!008016958!008016958!834951691!N!LOCKHEED MARTIN CORPORATION   !LOCKHEED BLVD             !FORT WORTH          !TX!76108!49756!067!13!MARIETTA            !COBB                  !G,Department of Defense,Department of the Air Force,,,Late Stage,FALSE,-9.9,12/23/2005,2/27/2016,,TX,FALSE,0,BELCAN; Belcan
65,"DoD; $500M+; Competitors: BELCAN, Belcan",BELL BOEING JOINT PROJECT OFFICE,JHFZTG8ZC9V2,,7337457222,PROCUREMENT OF V-22 LOT 17 LONG LEAD-TIME ITEMS,Department of Defense,Defense Contract Management Agency,,,Late Stage,FALSE,-4.3,12/29/2011,9/30/2021,,TX,FALSE,0,BELCAN; Belcan
65,"DoD; $500M+; Competitors: BELCAN, Belcan",LOCKHEED MARTIN CORP,SJDEB3MKJEW5,,7261932654,None,Department of Defense,Defense Contract Management Agency,,,Late Stage,FALSE,-7.3,2/28/2006,9/20/2018,,GA,FALSE,0,BELCAN; Belcan
65,"DoD; $500M+; Competitors: BELCAN, Belcan",THE BOEING COMPANY,JJM4FRDZJDX1,,7246510578,F/A-18 AIRCRAFT,Department of Defense,Department of the Navy,,,Late Stage,FALSE,-3.2,12/4/2008,10/31/2022,,MO,FALSE,0,BELCAN; Belcan
