bd_score,bd_reasons,recipient_name,recipient_uei,piid,award_amount,description,awarding_agency,sub_agency,naics_code,psc_code,lifecycle_phase,is_base_year,runway_years,start_date,end_date,pop_city,pop_state,is_it_services,matched_jobs,competitors_in_agency
65,"DoD; $500M+; Competitors: BELCAN, Belcan",THE BOEING COMPANY,JJM4FRDZJDX1,,6842350752.72,"F-15, FMS, F-15QA AIR VEHICLE DEVELOPMENT",Department of Defense,Department of the Air Force,,,Late Stage,False,1.6,2017-12-22,2027-08-31,,MO,False,0,BELCAN; Belcan
65,"DoD; $500M+; Competitors: BELCAN, Belcan",HUNTINGTON INGALLS INC,WMXDDH6HJNA5,,6620467288.99,CVN 78 SHIP CONSTRUCTION,Department of Defense,Department of the Navy,,,Late Stage,False,-3.3,2008-08-01,2022-09-30,,VA,False,0,BELCAN; Belcan
65,"DoD; $500M+; Competitors: BELCAN, Belcan",SIKORSKY AIRCRAFT CORPORATION,UTJWTSLMFNG4,,6103285531.96,None,Department of Defense,Department of the Navy,,,Late Stage,False,-0.1,2006-01-03,2025-12-31,,CT,False,0,BELCAN; Belcan
65,"DoD; $500M+; Competitors: BELCAN, Belcan","KBR SERVICES, LLC",YSQMHRS4HSC5,,6062897262.53,None,Department of Defense,Department of the Army,,,Late Stage,False,-11.3,2003-08-12,2014-09-30,,,False,0,BELCAN; Belcan
65,"DoD; $500M+; Competitors: BELCAN, Belcan",SIKORSKY AIRCRAFT CORPORATION,UTJWTSLMFNG4,,5958207617.6,ACAT 1D - CRH,Department of Defense,Department of the Air Force,,,Late Stage,False,0.6,2014-06-26,2026-09-13,,CT,False,0,BELCAN; Belcan
65,"DoD; $500M+; Competitors: BELCAN, Belcan",LOCKHEED MARTIN CORP,SJDEB3MKJEW5,,5934097111.63,FY13 ADVANCE PROCUREMENT FUNDS FOR FY14 C-130J AIRCRAFT,Department of Defense,Department of the Air Force,,,Late Stage,False,-5.5,2013-12-09,2020-07-31,,GA,False,0,BELCAN; Belcan
65,"DoD; $500M+; Competitors: BELCAN, Belcan",LOCKHEED MARTIN CORP,CQWLW9XRQTH5,,5817859453.93,THAAD COMPONENTS FOR FIRE UNITS,Department of Defense,Missile Defense Agency,,,Late Stage,False,-2.8,2006-12-22,2023-03-31,,CA,False,0,BELCAN; Belcan
65,"DoD; $500M+; Competitors: BELCAN, Belcan",NATIONAL STEEL AND SHIPBUILDING COMPANY,Q85KVUK3JBF5,,5812593038.64,DETAIL DESIGN AND CONSTRUCTION (DD&C) FOR T-AO 205,Department of Defense,Department of the Navy,,,Late Stage,False,2.2,2016-06-30,2028-03-22,,CA,False,0,BELCAN; Belcan
65,"DoD; $500M+; Competitors: BELCAN, Belcan",THE BOEING COMPANY,WZWRLY4G3PL8,,5699021641.13,P-8A LRIP I LONG LEAD MATERIAL,Department of Defense,Defense Contract Management Agency,,,Late Stage,False,-7.5,2009-04-13,2018-07-31,,WA,False,0,BELCAN; Belcan
65,"DoD; $500M+; Competitors: BELCAN, Belcan",RAYTHEON COMPANY,LWF3QUSCDNG1,,5668542889.12,None,Department of Defense,Department of the Navy,,,Late Stage,False,-6.3,2005-05-25,2019-09-29,,MA,False,0,BELCAN; Belcan
65,"DoD; $500M+; Competitors: BELCAN, Belcan",RAYTHEON COMPANY,XSV6AZJ6SDJ7,,5608431752.51,TEN FIRE UNITS FOR QATAR,Department of Defense,Department of the Army,,,Late Stage,False,-0.6,2014-12-19,2025-05-31,,MA,False,0,BELCAN; Belcan
65,"DoD; $500M+; Competitors: BELCAN, Belcan",LOCKHEED MARTIN CORPORATION,G4KDGE4JFFK7,,5597451611.0,LONG LEAD-TIME ITEMS,Department of Defense,Department of the Navy,,,Late Stage,False,0.1,2012-06-15,2026-02-28,,TX,False,0,BELCAN; Belcan
65,"DoD; $500M+; Competitors: BELCAN, Belcan",THE BOEING COMPANY,JJM4FRDZJDX1,,5496533530.53,F/A-18E AIRCRAFT,Department of Defense,Department of the Navy,,,Late Stage,False,2.6,2018-05-08,2028-08-31,,MO,False,0,BELCAN; Belcan
65,"DoD; $500M+; Competitors: BELCAN, Belcan",LOCKHEED MARTIN CORP,ZFN2JJXBLZT3,,5178428982.51,None,Department of Defense,Defense Contract Management Agency,,,Late Stage,False,-3.4,2004-09-24,2022-08-18,,CA,False,0,BELCAN; Belcan
65,"DoD; $500M+; Competitors: BELCAN, Belcan",LOCKHEED MARTIN CORPORATION,MJENSFHZJP11,,4981515210.15,BASIC AWARD,Department of Defense,Department of the Navy,,,Late Stage,False,0.9,2010-12-29,2026-12-31,,MD,False,0,BELCAN; Belcan
65,"DoD; $500M+; Competitors: BELCAN, Belcan",BATH IRON WORKS CORPORATION,FREEMCLKFXE3,,4904473850.56,FY13-FY17 DDG 51 CLASS SHIP CONSTRUCTION.,Department of Defense,Department of the Navy,,,Late Stage,False,0.9,2013-06-03,2026-12-01,,ME,False,0,BELCAN; Belcan
65,"DoD; $500M+; Competitors: BELCAN, Belcan",BELL HELICOPTER TEXTRON INC,HW7JDAG1UYU5,,4885212163.54,None,Department of Defense,Defense Contract Management Agency,,,Late Stage,False,-8.6,1992-10-15,2017-06-30,,TX,False,0,BELCAN; Belcan
65,"DoD; $500M+; Competitors: BELCAN, Belcan",THE BOEING COMPANY,E466BXU4KJH8,,4864238445.89,CH-47F CARGO HELICOPTER MULTIYEAR II.  34 NEW BUILD HELICOPTERS AND 121 RENEW HELICOPTERS.,Department of Defense,Defense Contract Management Agency,,,Late Stage,False,-3.3,2013-06-10,2022-09-30,,PA,False,0,BELCAN; Belcan
65,"DoD; $500M+; Competitors: BELCAN, Belcan",HUNTINGTON INGALLS INC,WMXDDH6HJNA5,,4563665299.0,None,Department of Defense,Department of the Navy,,,Late Stage,False,-2.7,1999-11-03,2023-05-17,,VA,False,0,BELCAN; Belcan
65,"DoD; $500M+; Competitors: BELCAN, Belcan",HUNTINGTON INGALLS INC,WMXDDH6HJNA5,,4468376082.62,DETAIL DESIGN AND CONSTRUCTION CVN 79,Department of Defense,Department of the Navy,,,Late Stage,False,-0.5,2015-06-05,2025-07-31,,VA,False,0,BELCAN; Belcan
65,"DoD; $500M+; Competitors: BELCAN, Belcan","AUSTAL USA, LLC",RG6LJJM6JBS3,,4462893976.64,BASIC CONTRACT,Department of Defense,Department of the Navy,,,Late Stage,False,-1.8,2010-12-29,2024-03-28,,AL,False,0,BELCAN; Belcan
65,"DoD; $500M+; Competitors: BELCAN, Belcan",LOCKHEED MARTIN CORP,SJDEB3MKJEW5,,4410630126.34,C-130J FIVE YEAR OPTION CONTRACT (FYOC) IV,Department of Defense,Defense Contract Management Agency,,,Late Stage,False,-5.4,2011-02-01,2020-08-31,,GA,False,0,BELCAN; Belcan
65,"DoD; $500M+; Competitors: BELCAN, Belcan",HUNTINGTON INGALLS INC,WMXDDH6HJNA5,,4386431994.83,CVN79 CONSTRUCTION PREPARATION EFFORTS FY09,Department of Defense,Department of the Navy,,,Late Stage,False,-0.5,2009-01-15,2025-07-31,,VA,False,0,BELCAN; Belcan
65,"DoD; $500M+; Competitors: BELCAN, Belcan",THE BOEING COMPANY,E466BXU4KJH8,,4379037328.25,CH-47F MULTI-YEAR CONTRACT FOR NEW BUILD AND REMANUFACTURE AIRCRAFTS,Department of Defense,Department of the Army,,,Late Stage,False,-10.1,2008-08-26,2015-12-31,,PA,False,0,BELCAN; Belcan
65,"DoD; $500M+; Competitors: BELCAN, Belcan",HUMANA GOVERNMENT BUSINESS INC,ZE6ZM6NKSV43,,51242733558.09,IGF::OT::IGF,Department of Defense,Defense Health Agency,,,Late Stage,False,-0.1,2016-08-01,2025-12-31,,KY,False,0,BELCAN; Belcan
65,"DoD; $500M+; Competitors: BELCAN, Belcan",LOCKHEED MARTIN CORPORATION,G4KDGE4JFFK7,,30113035808.93,THE PURPOSE OF THIS MODIFICATION IS TO AWARD F-35A LRIP 15 USAF  AIRCRAFT* LONG LEAD FUNDING,Department of Defense,Defense Contract Management Agency,,,Late Stage,False,1.9,2019-11-26,2027-12-31,,TX,False,0,BELCAN; Belcan
65,"DoD; $500M+; Competitors: BELCAN, Belcan",ELECTRIC BOAT CORPORATION,E7BEKJ4V9528,,19613746246.0,SSN 792 LONG LEAD TIME MATERIAL,Department of Defense,Department of the Navy,,,Late Stage,False,0.0,2012-04-13,2026-01-31,,CT,False,0,BELCAN; Belcan
65,"DoD; $500M+; Competitors: BELCAN, Belcan",THE BOEING COMPANY,WZWRLY4G3PL8,,18129749821.79,USN P-8A FRP II LONG LEAD MATERIAL,Department of Defense,Defense Contract Management Agency,,,Late Stage,False,0.4,2014-08-14,2026-06-22,,WA,False,0,BELCAN; Belcan
65,"DoD; $500M+; Competitors: BELCAN, Belcan",ELECTRIC BOAT CORPORATION,E7BEKJ4V9528,,16238775949.0,CONSTRUCTION OF VIRGINIA CLASS BLOCK III SUBMARINES.,Department of Defense,Department of the Navy,,,Late Stage,False,-2.4,2008-12-22,2023-08-31,,CT,False,0,BELCAN; Belcan
65,"DoD; $500M+; Competitors: BELCAN, Belcan","FLUOR MARINE PROPULSION, LLC",CWHMVCX7K1N6,,12644083637.5,NAVAL NUCLEAR LABORATORY,Department of Defense,Department of the Navy,,,Late Stage,False,2.7,2018-07-12,2028-09-30,,PA,False,0,BELCAN; Belcan
65,"DoD; $500M+; Competitors: BELCAN, Belcan",PFIZER INC,MHBQULRMEEJ5,,12549999847.5,AWARD OF 10M TREATMENT COURSES OF ORAL PROTEASE INHIBITOR PF-07321332,Department of Defense,Department of the Army,,,Late Stage,False,-2.8,2021-11-17,2023-03-31,,NY,False,0,BELCAN; Belcan
65,"DoD; $500M+; Competitors: BELCAN, Belcan",THE BOEING COMPANY,UEGFHX6R6KJ1,,11086769499.68,None,Department of Defense,Defense Contract Management Agency,,,Late Stage,False,-8.2,2003-10-02,2017-10-31,,CA,False,0,BELCAN; Belcan
65,"DoD; $500M+; Competitors: BELCAN, Belcan",BELL BOEING JOINT PROJECT OFFICE,JHFZTG8ZC9V2,,11040980157.1,MV-22 AIRCRAFT - FY08 (LOT 12)*,Department of Defense,Defense Contract Management Agency,,,Late Stage,False,-7.5,2007-04-02,2018-08-06,,TX,False,0,BELCAN; Belcan
65,"DoD; $500M+; Competitors: BELCAN, Belcan","UNITED LAUNCH SERVICES, LLC",XHAMULHCL9N3,,9499338750.87,IGF::CT::IGF EELV FY13 + PHASE I BUY,Department of Defense,Defense Contract Management Agency,,,Late Stage,False,-3.1,2013-06-26,2022-12-02,,CO,False,0,BELCAN; Belcan
65,"DoD; $500M+; Competitors: BELCAN, Belcan",ELECTRIC BOAT CORPORATION,E7BEKJ4V9528,,9397332305.22,None,Department of Defense,Department of the Navy,,,Late Stage,False,-0.7,2003-08-14,2025-05-06,,CT,False,0,BELCAN; Belcan
65,"DoD; $500M+; Competitors: BELCAN, Belcan","MODERNATX, INC.",WJYNZ8AK2D47,,8204906278.12,100M SARS-COV-2 MRNA-1273 VACCINE DOSES,Department of Defense,Department of the Army,,,Late Stage,False,-2.5,2020-08-11,2023-08-10,,MA,False,0,BELCAN; Belcan
65,"DoD; $500M+; Competitors: BELCAN, Belcan",THE BOEING COMPANY,WZWRLY4G3PL8,,7633729888.76,None,Department of Defense,Department of the Navy,,,Late Stage,False,0.6,2004-06-29,2026-08-31,,WA,False,0,BELCAN; Belcan
65,"DoD; $500M+; Competitors: BELCAN, Belcan",LOCKHEED MARTIN CORPORATION,G4KDGE4JFFK7,,7581647887.33,200610!000027!5700!FA8611!ASC/YFK                         !FA861106C2899  !A!N! !N!             !      !20051223!20060512!008016958!008016958!834951691!N!LOCKHEED MARTIN CORPORATION   !LOCKHEED BLVD             !FORT WORTH          !TX!76108!49756!067!13!MARIETTA            !COBB                  !G,Department of Defense,Department of the Air Force,,,Late Stage,False,-9.9,2005-12-23,2016-02-27,,TX,False,0,BELCAN; Belcan
65,"DoD; $500M+; Competitors: BELCAN, Belcan",BELL BOEING JOINT PROJECT OFFICE,JHFZTG8ZC9V2,,7337457221.95,PROCUREMENT OF V-22 LOT 17 LONG LEAD-TIME ITEMS,Department of Defense,Defense Contract Management Agency,,,Late Stage,False,-4.3,2011-12-29,2021-09-30,,TX,False,0,BELCAN; Belcan
65,"DoD; $500M+; Competitors: BELCAN, Belcan",LOCKHEED MARTIN CORP,SJDEB3MKJEW5,,7261932653.67,None,Department of Defense,Defense Contract Management Agency,,,Late Stage,False,-7.3,2006-02-28,2018-09-20,,GA,False,0,BELCAN; Belcan
65,"DoD; $500M+; Competitors: BELCAN, Belcan",THE BOEING COMPANY,JJM4FRDZJDX1,,7246510577.74,F/A-18 AIRCRAFT,Department of Defense,Department of the Navy,,,Late Stage,False,-3.2,2008-12-04,2022-10-31,,MO,False,0,BELCAN; Belcan
65,"DoD; $500M+; Competitors: BELCAN, Belcan",LOCKHEED MARTIN CORPORATION,G4KDGE4JFFK7,,6998362070.51,LRIP 9 AIRCRAFT AAC,Department of Defense,Department of the Navy,,,Late Stage,False,-0.5,2014-03-19,2025-07-31,,TX,False,0,BELCAN; Belcan
65,"DoD; $500M+; Competitors: BELCAN, Belcan",THE BOEING COMPANY,JJM4FRDZJDX1,,6842350752.72,"F-15, FMS, F-15QA AIR VEHICLE DEVELOPMENT",Department of Defense,Department of the Air Force,,,Late Stage,False,1.6,2017-12-22,2027-08-31,,MO,False,0,BELCAN; Belcan
65,"DoD; $500M+; Competitors: BELCAN, Belcan",HUNTINGTON INGALLS INC,WMXDDH6HJNA5,,6620467288.99,CVN 78 SHIP CONSTRUCTION,Department of Defense,Department of the Navy,,,Late Stage,False,-3.3,2008-08-01,2022-09-30,,VA,False,0,BELCAN; Belcan
65,"DoD; $500M+; Competitors: BELCAN, Belcan",SIKORSKY AIRCRAFT CORPORATION,UTJWTSLMFNG4,,6103285531.96,None,Department of Defense,Department of the Navy,,,Late Stage,False,-0.1,2006-01-03,2025-12-31,,CT,False,0,BELCAN; Belcan
65,"DoD; $500M+; Competitors: BELCAN, Belcan","KBR SERVICES, LLC",YSQMHRS4HSC5,,6062897262.53,None,Department of Defense,Department of the Army,,,Late Stage,False,-11.3,2003-08-12,2014-09-30,,,False,0,BELCAN; Belcan
65,"DoD; $500M+; Competitors: BELCAN, Belcan",SIKORSKY AIRCRAFT CORPORATION,UTJWTSLMFNG4,,5958207617.6,ACAT 1D - CRH,Department of Defense,Department of the Air Force,,,Late Stage,False,0.6,2014-06-26,2026-09-13,,CT,False,0,BELCAN; Belcan
65,"DoD; $500M+; Competitors: BELCAN, Belcan",LOCKHEED MARTIN CORP,SJDEB3MKJEW5,,5934097111.63,FY13 ADVANCE PROCUREMENT FUNDS FOR FY14 C-130J AIRCRAFT,Department of Defense,Department of the Air Force,,,Late Stage,False,-5.5,2013-12-09,2020-07-31,,GA,False,0,BELCAN; Belcan
65,"DoD; $500M+; Competitors: BELCAN, Belcan",LOCKHEED MARTIN CORP,CQWLW9XRQTH5,,5817859453.93,THAAD COMPONENTS FOR FIRE UNITS,Department of Defense,Missile Defense Agency,,,Late Stage,False,-2.8,2006-12-22,2023-03-31,,CA,False,0,BELCAN; Belcan
65,"DoD; $500M+; Competitors: BELCAN, Belcan",NATIONAL STEEL AND SHIPBUILDING COMPANY,Q85KVUK3JBF5,,5812593038.64,DETAIL DESIGN AND CONSTRUCTION (DD&C) FOR T-AO 205,Department of Defense,Department of the Navy,,,Late Stage,False,2.2,2016-06-30,2028-03-22,,CA,False,0,BELCAN; Belcan
65,"DoD; $500M+; Competitors: BELCAN, Belcan",THE BOEING COMPANY,WZWRLY4G3PL8,,5699021641.13,P-8A LRIP I LONG LEAD MATERIAL,Department of Defense,Defense Contract Management Agency,,,Late Stage,False,-7.5,2009-04-13,2018-07-31,,WA,False,0,BELCAN; Belcan
65,"DoD; $500M+; Competitors: BELCAN, Belcan",RAYTHEON COMPANY,LWF3QUSCDNG1,,5668542889.12,None,Department of Defense,Department of the Navy,,,Late Stage,False,-6.3,2005-05-25,2019-09-29,,MA,False,0,BELCAN; Belcan
65,"DoD; $500M+; Competitors: BELCAN, Belcan",RAYTHEON COMPANY,XSV6AZJ6SDJ7,,5608431752.51,TEN FIRE UNITS FOR QATAR,Department of Defense,Department of the Army,,,Late Stage,False,-0.6,2014-12-19,2025-05-31,,MA,False,0,BELCAN; Belcan
65,"DoD; $500M+; Competitors: BELCAN, Belcan",LOCKHEED MARTIN CORPORATION,G4KDGE4JFFK7,,5597451611.0,LONG LEAD-TIME ITEMS,Department of Defense,Department of the Navy,,,Late Stage,False,0.1,2012-06-15,2026-02-28,,TX,False,0,BELCAN; Belcan
65,"DoD; $500M+; Competitors: BELCAN, Belcan",THE BOEING COMPANY,JJM4FRDZJDX1,,5496533530.53,F/A-18E AIRCRAFT,Department of Defense,Department of the Navy,,,Late Stage,False,2.6,2018-05-08,2028-08-31,,MO,False,0,BELCAN; Belcan
65,"DoD; $500M+; Competitors: BELCAN, Belcan",LOCKHEED MARTIN CORP,ZFN2JJXBLZT3,,5178428982.51,None,Department of Defense,Defense Contract Management Agency,,,Late Stage,False,-3.4,2004-09-24,2022-08-18,,CA,False,0,BELCAN; Belcan
65,"DoD; $500M+; Competitors: BELCAN, Belcan",LOCKHEED MARTIN CORP,SJDEB3MKJEW5,,4996841729.22,ADVANCE PROCUREMENT OF LONG LEAD FOR LRIP FOR C-5M RERP,Department of Defense,Department of the Air Force,,,Late Stage,False,-7.0,2007-04-30,2019-01-31,,GA,False,0,BELCAN; Belcan
65,"DoD; $500M+; Competitors: BELCAN, Belcan",LOCKHEED MARTIN CORPORATION,MJENSFHZJP11,,4981515210.15,BASIC AWARD,Department of Defense,Department of the Navy,,,Late Stage,False,0.9,2010-12-29,2026-12-31,,MD,False,0,BELCAN; Belcan
65,"DoD; $500M+; Competitors: BELCAN, Belcan",BATH IRON WORKS CORPORATION,FREEMCLKFXE3,,4904473850.56,FY13-FY17 DDG 51 CLASS SHIP CONSTRUCTION.,Department of Defense,Department of the Navy,,,Late Stage,False,0.9,2013-06-03,2026-12-01,,ME,False,0,BELCAN; Belcan
65,"DoD; $500M+; Competitors: BELCAN, Belcan",BELL HELICOPTER TEXTRON INC,HW7JDAG1UYU5,,4885212163.54,None,Department of Defense,Defense Contract Management Agency,,,Late Stage,False,-8.6,1992-10-15,2017-06-30,,TX,False,0,BELCAN; Belcan
65,"DoD; $500M+; Competitors: BELCAN, Belcan",THE BOEING COMPANY,E466BXU4KJH8,,4864238445.89,CH-47F CARGO HELICOPTER MULTIYEAR II.  34 NEW BUILD HELICOPTERS AND 121 RENEW HELICOPTERS.,Department of Defense,Defense Contract Management Agency,,,Late Stage,False,-3.3,2013-06-10,2022-09-30,,PA,False,0,BELCAN; Belcan
65,"DoD; $500M+; Competitors: BELCAN, Belcan",HUNTINGTON INGALLS INC,WMXDDH6HJNA5,,4563665299.0,None,Department of Defense,Department of the Navy,,,Late Stage,False,-2.7,1999-11-03,2023-05-17,,VA,False,0,BELCAN; Belcan
65,"DoD; $500M+; Competitors: BELCAN, Belcan",HUNTINGTON INGALLS INC,WMXDDH6HJNA5,,4468376082.62,DETAIL DESIGN AND CONSTRUCTION CVN 79,Department of Defense,Department of the Navy,,,Late Stage,False,-0.5,2015-06-05,2025-07-31,,VA,False,0,BELCAN; Belcan
65,"DoD; $500M+; Competitors: BELCAN, Belcan","AUSTAL USA, LLC",RG6LJJM6JBS3,,4462893976.64,BASIC CONTRACT,Department of Defense,Department of the Navy,,,Late Stage,False,-1.8,2010-12-29,2024-03-28,,AL,False,0,BELCAN; Belcan
65,"DoD; $500M+; Competitors: BELCAN, Belcan",LOCKHEED MARTIN CORP,SJDEB3MKJEW5,,4410630126.34,C-130J FIVE YEAR OPTION CONTRACT (FYOC) IV,Department of Defense,Defense Contract Management Agency,,,Late Stage,False,-5.4,2011-02-01,2020-08-31,,GA,False,0,BELCAN; Belcan
65,"DoD; $500M+; Competitors: BELCAN, Belcan",HUMANA GOVERNMENT BUSINESS INC,ZE6ZM6NKSV43,,51242733558.09,IGF::OT::IGF,Department of Defense,Defense Health Agency,,,Late Stage,False,-0.1,2016-08-01,2025-12-31,,KY,False,0,BELCAN; Belcan
65,"DoD; $500M+; Competitors: BELCAN, Belcan",LOCKHEED MARTIN CORPORATION,G4KDGE4JFFK7,,30113035808.93,THE PURPOSE OF THIS MODIFICATION IS TO AWARD F-35A LRIP 15 USAF  AIRCRAFT* LONG LEAD FUNDING,Department of Defense,Defense Contract Management Agency,,,Late Stage,False,1.9,2019-11-26,2027-12-31,,TX,False,0,BELCAN; Belcan
65,"DoD; $500M+; Competitors: BELCAN, Belcan",ELECTRIC BOAT CORPORATION,E7BEKJ4V9528,,19613746246.0,SSN 792 LONG LEAD TIME MATERIAL,Department of Defense,Department of the Navy,,,Late Stage,False,0.0,2012-04-13,2026-01-31,,CT,False,0,BELCAN; Belcan
65,"DoD; $500M+; Competitors: BELCAN, Belcan",THE BOEING COMPANY,WZWRLY4G3PL8,,18129749821.79,USN P-8A FRP II LONG LEAD MATERIAL,Department of Defense,Defense Contract Management Agency,,,Late Stage,False,0.4,2014-08-14,2026-06-22,,WA,False,0,BELCAN; Belcan
65,"DoD; $500M+; Competitors: BELCAN, Belcan",ELECTRIC BOAT CORPORATION,E7BEKJ4V9528,,16238775949.0,CONSTRUCTION OF VIRGINIA CLASS BLOCK III SUBMARINES.,Department of Defense,Department of the Navy,,,Late Stage,False,-2.4,2008-12-22,2023-08-31,,CT,False,0,BELCAN; Belcan
65,"DoD; $500M+; Competitors: BELCAN, Belcan","FLUOR MARINE PROPULSION, LLC",CWHMVCX7K1N6,,12644083637.5,NAVAL NUCLEAR LABORATORY,Department of Defense,Department of the Navy,,,Late Stage,False,2.7,2018-07-12,2028-09-30,,PA,False,0,BELCAN; Belcan
65,"DoD; $500M+; Competitors: BELCAN, Belcan",PFIZER INC,MHBQULRMEEJ5,,12549999847.5,AWARD OF 10M TREATMENT COURSES OF ORAL PROTEASE INHIBITOR PF-07321332,Department of Defense,Department of the Army,,,Late Stage,False,-2.8,2021-11-17,2023-03-31,,NY,False,0,BELCAN; Belcan
65,"DoD; $500M+; Competitors: BELCAN, Belcan",THE BOEING COMPANY,UEGFHX6R6KJ1,,11086769499.68,None,Department of Defense,Defense Contract Management Agency,,,Late Stage,False,-8.2,2003-10-02,2017-10-31,,CA,False,0,BELCAN; Belcan
65,"DoD; $500M+; Competitors: BELCAN, Belcan",BELL BOEING JOINT PROJECT OFFICE,JHFZTG8ZC9V2,,11040980157.1,MV-22 AIRCRAFT - FY08 (LOT 12)*,Department of Defense,Defense Contract Management Agency,,,Late Stage,False,-7.5,2007-04-02,2018-08-06,,TX,False,0,BELCAN; Belcan
65,"DoD; $500M+; Competitors: BELCAN, Belcan",HUNTINGTON INGALLS INCORPORATED,C3NLZNSMU254,,10029620274.96,DETAIL DESIGN AND CONSTRUCTION OF LPD 17 CLASS SHIP (LPD 22),Department of Defense,Department of the Navy,,,Late Stage,False,-3.3,2006-06-01,2022-09-30,,MS,False,0,BELCAN; Belcan
65,"DoD; $500M+; Competitors: BELCAN, Belcan","UNITED LAUNCH SERVICES, LLC",XHAMULHCL9N3,,9499338750.87,IGF::CT::IGF EELV FY13 + PHASE I BUY,Department of Defense,Defense Contract Management Agency,,,Late Stage,False,-3.1,2013-06-26,2022-12-02,,CO,False,0,BELCAN; Belcan
65,"DoD; $500M+; Competitors: BELCAN, Belcan",ELECTRIC BOAT CORPORATION,E7BEKJ4V9528,,9397332305.22,None,Department of Defense,Department of the Navy,,,Late Stage,False,-0.7,2003-08-14,2025-05-06,,CT,False,0,BELCAN; Belcan
65,"DoD; $500M+; Competitors: BELCAN, Belcan","MODERNATX, INC.",WJYNZ8AK2D47,,8204906278.12,100M SARS-COV-2 MRNA-1273 VACCINE DOSES,Department of Defense,Department of the Army,,,Late Stage,False,-2.5,2020-08-11,2023-08-10,,MA,False,0,BELCAN; Belcan
65,"DoD; $500M+; Competitors: BELCAN, Belcan",THE BOEING COMPANY,WZWRLY4G3PL8,,7633729888.76,None,Department of Defense,Department of the Navy,,,Late Stage,False,0.6,2004-06-29,2026-08-31,,WA,False,0,BELCAN; Belcan
65,"DoD; $500M+; Competitors: BELCAN, Belcan",LOCKHEED MARTIN CORPORATION,G4KDGE4JFFK7,,7581647887.33,200610!000027!5700!FA8611!ASC/YFK                         !FA861106C2899  !A!N! !N!             !      !20051223!20060512!008016958!008016958!834951691!N!LOCKHEED MARTIN CORPORATION   !LOCKHEED BLVD             !FORT WORTH          !TX!76108!49756!067!13!MARIETTA            !COBB                  !G,Department of Defense,Department of the Air Force,,,Late Stage,False,-9.9,2005-12-23,2016-02-27,,TX,False,0,BELCAN; Belcan
65,"DoD; $500M+; Competitors: BELCAN, Belcan",BELL BOEING JOINT PROJECT OFFICE,JHFZTG8ZC9V2,,7337457221.95,PROCUREMENT OF V-22 LOT 17 LONG LEAD-TIME ITEMS,Department of Defense,Defense Contract Management Agency,,,Late Stage,False,-4.3,2011-12-29,2021-09-30,,TX,False,0,BELCAN; Belcan
65,"DoD; $500M+; Competitors: BELCAN, Belcan",LOCKHEED MARTIN CORP,SJDEB3MKJEW5,,7261932653.67,None,Department of Defense,Defense Contract Management Agency,,,Late Stage,False,-7.3,2006-02-28,2018-09-20,,GA,False,0,BELCAN; Belcan
65,"DoD; $500M+; Competitors: BELCAN, Belcan",THE BOEING COMPANY,JJM4FRDZJDX1,,7246510577.74,F/A-18 AIRCRAFT,Department of Defense,Department of the Navy,,,Late Stage,False,-3.2,2008-12-04,2022-10-31,,MO,False,0,BELCAN; Belcan
65,"DoD; $500M+; Competitors: BELCAN, Belcan",LOCKHEED MARTIN CORPORATION,G4KDGE4JFFK7,,6998362070.51,LRIP 9 AIRCRAFT AAC,Department of Defense,Department of the Navy,,,Late Stage,False,-0.5,2014-03-19,2025-07-31,,TX,False,0,BELCAN; Belcan
65,"DoD; $500M+; Competitors: BELCAN, Belcan",THE BOEING COMPANY,JJM4FRDZJDX1,,6842350752.72,"F-15, FMS, F-15QA AIR VEHICLE DEVELOPMENT",Department of Defense,Department of the Air Force,,,Late Stage,False,1.6,2017-12-22,2027-08-31,,MO,False,0,BELCAN; Belcan
65,"DoD; $500M+; Competitors: BELCAN, Belcan",HUNTINGTON INGALLS INC,WMXDDH6HJNA5,,6620467288.99,CVN 78 SHIP CONSTRUCTION,Department of Defense,Department of the Navy,,,Late Stage,False,-3.3,2008-08-01,2022-09-30,,VA,False,0,BELCAN; Belcan
65,"DoD; $500M+; Competitors: BELCAN, Belcan",SIKORSKY AIRCRAFT CORPORATION,UTJWTSLMFNG4,,6103285531.96,None,Department of Defense,Department of the Navy,,,Late Stage,False,-0.1,2006-01-03,2025-12-31,,CT,False,0,BELCAN; Belcan
65,"DoD; $500M+; Competitors: BELCAN, Belcan","KBR SERVICES, LLC",YSQMHRS4HSC5,,6062897262.53,None,Department of Defense,Department of the Army,,,Late Stage,False,-11.3,2003-08-12,2014-09-30,,,False,0,BELCAN; Belcan
65,"DoD; $500M+; Competitors: BELCAN, Belcan",SIKORSKY AIRCRAFT CORPORATION,UTJWTSLMFNG4,,5958207617.6,ACAT 1D - CRH,Department of Defense,Department of the Air Force,,,Late Stage,False,0.6,2014-06-26,2026-09-13,,CT,False,0,BELCAN; Belcan
65,"DoD; $500M+; Competitors: BELCAN, Belcan",LOCKHEED MARTIN CORP,SJDEB3MKJEW5,,5934097111.63,FY13 ADVANCE PROCUREMENT FUNDS FOR FY14 C-130J AIRCRAFT,Department of Defense,Department of the Air Force,,,Late Stage,False,-5.5,2013-12-09,2020-07-31,,GA,False,0,BELCAN; Belcan
