award_amount,award_id,awarding_agency,awarding_sub_agency,bd_reasons,bd_score,contract_id,description,end_date,extraction_date,is_it_services,naics_code,pop_city,pop_state,priority_tier,psc_code,recipient_name,recipient_uei,size_tier,start_date,sub_recipient_count,subaward_count,subaward_total_value,vendor_prime_count
463095560.6,CONT_AWD_0073_9700_F1962801D0016_9700,Department of Defense,Department of the Air Force,DoD; $100M+; 100 subs; Very active prime,80,73,DRAGON CNS/ATM EMD PHASE I,8/31/2020,1/21/2026,FALSE,,,,HIGH,,THE BOEING COMPANY,WZWRLY4G3PL8,MEDIUM ($100M-500M),7/8/2011,1,100,0,15
462990797.5,CONT_AWD_W56HZV17C0242_9700_-NONE-_-NONE-,Department of Defense,Department of the Army,DoD; $100M+; 100 subs; Very active prime,80,W56HZV17C0242,FY17 M88A2 HERCULES VEHICLE PRODUCTION CONTRACT FOR 20 EA VEHICLES.,1/30/2025,1/21/2026,FALSE,,,,HIGH,,BAE SYSTEMS LAND & ARMAMENTS L.P.,DMHSJF9K3XP9,MEDIUM ($100M-500M),9/29/2017,1,100,0,22
462845123.7,CONT_AWD_0002_9700_W52P1J07D0007_9700,Department of Defense,Department of the Army,DoD; $100M+; 100 subs; Very active prime,80,2,KUWAIT AOR TRANSITION AND FULL PERFORMANCE,6/10/2017,1/21/2026,FALSE,,,,HIGH,,"AMENTUM SERVICES, INC.",QEMLRQA7PLG4,MEDIUM ($100M-500M),11/7/2008,1,100,0,17
461583594.8,CONT_AWD_FA857823F0001_9700_FA869021D1009_9700,Department of Defense,Department of the Air Force,DoD; $100M+; 57 subs; Very active prime,80,FA857823F0001,CONTRACTOR LOGISTICS SUPPORT AND SERVICES (CLS VII) FOR THE RG-4 GLOBAL HAWK PLATFORM.,12/31/2027,1/21/2026,FALSE,,,,HIGH,,NORTHROP GRUMMAN SYSTEMS CORPORATION,LALWKM623MU7,MEDIUM ($100M-500M),1/1/2023,1,57,0,17
461123951.4,CONT_AWD_0001_9700_FA862015G4040_9700,Department of Defense,Department of the Air Force,DoD; $100M+; 100 subs; Very active prime,80,1,"ACAT 1C, PREDATOR-REAPER, FISCAL YEAR 2016 PRODUCTION BUY OF 36 AIRCRAFT",6/30/2021,1/21/2026,FALSE,,,,HIGH,,"GENERAL ATOMICS AERONAUTICAL SYSTEMS, INC.",ZH4NVFG3Z526,MEDIUM ($100M-500M),5/16/2017,1,100,0,15
460490448,CONT_AWD_HQ027618C0001_9700_-NONE-_-NONE-,Department of Defense,Defense Contract Management Agency,DoD; $100M+; 100 subs; Very active prime,80,HQ027618C0001,FY18 - SM-3 BLOCK IB ALL UP ROUND,11/30/2021,1/21/2026,FALSE,,,,HIGH,,RAYTHEON COMPANY,VTEWM5QSE598,MEDIUM ($100M-500M),6/27/2018,1,100,0,86
460167266.2,CONT_AWD_N0001906C0309_9700_-NONE-_-NONE-,Department of Defense,Defense Contract Management Agency,DoD; $100M+; 100 subs; Very active prime,80,N0001906C0309,,5/31/2013,1/21/2026,FALSE,,,,HIGH,,THE BOEING COMPANY,JJM4FRDZJDX1,MEDIUM ($100M-500M),3/22/2006,1,100,0,45
459861991.1,CONT_AWD_N0001907C0093_9700_-NONE-_-NONE-,Department of Defense,Defense Contract Management Agency,DoD; $100M+; 100 subs; Very active prime,80,N0001907C0093,COST REDUCTION INITIATIVE,12/9/2031,1/21/2026,FALSE,,,,HIGH,,RAYTHEON COMPANY,VTEWM5QSE598,MEDIUM ($100M-500M),1/31/2007,1,100,0,86
459840828.8,CONT_AWD_W31P4Q10C0270_9700_-NONE-_-NONE-,Department of Defense,Department of the Army,DoD; $100M+; 100 subs; Very active prime,80,W31P4Q10C0270,FRP 5,9/30/2017,1/21/2026,FALSE,,,,HIGH,,LOCKHEED MARTIN CORPORATION,XFJMYSYFJEK4,MEDIUM ($100M-500M),5/13/2010,1,100,0,42
458227986,CONT_AWD_W56HZV09C0408_9700_-NONE-_-NONE-,Department of Defense,Defense Contract Management Agency,DoD; $100M+; 100 subs; Very active prime,80,W56HZV09C0408,FY 09 M88A2 HERCULES PRODUCTION,12/31/2014,1/21/2026,FALSE,,,,HIGH,,BAE SYSTEMS LAND & ARMAMENTS L.P.,DMHSJF9K3XP9,MEDIUM ($100M-500M),3/31/2009,1,100,0,22
456076316.5,CONT_AWD_W31P4Q15C0102_9700_-NONE-_-NONE-,Department of Defense,Department of the Army,DoD; $100M+; 100 subs; Very active prime,80,W31P4Q15C0102,IGF::OT::IGF  THIS REQUIREMENT IS FOR FULL AND OPEN COMPETITION FOR THE JOINT AIR-TO-GROUND MISSILE (JAGM) IN SUPPORT OF THE JAGM PRODUCT OFFICE OF THE JOINT ATTACK MUNITION SYSTEMS PROJECT OFFICE. JAGM IS AN AIR TO SURFACE MISSILE CONSISTING OF A NEWLY DEVELOPED GUIDANCE SECTION (GS) MATED TO THE E,11/21/2023,1/21/2026,FALSE,,,,HIGH,,LOCKHEED MARTIN CORPORATION,H7PNSVNN5827,MEDIUM ($100M-500M),7/31/2015,1,100,0,23
454981425.8,CONT_AWD_FA812424F1020_9700_FA861118D2850_9700,Department of Defense,Department of the Air Force,DoD; $100M+; 100 subs; Very active prime,80,FA812424F1020,F119 CY24 ENGINE SUSTAINMENT,12/31/2024,1/21/2026,FALSE,,,,HIGH,,RTX CORPORATION,QN1BCFY7JDJ5,MEDIUM ($100M-500M),1/1/2024,1,100,0,41
454835584,CONT_AWD_N6279307C0001_9700_-NONE-_-NONE-,Department of Defense,Department of the Navy,DoD; $100M+; 78 subs; Very active prime,80,N6279307C0001,"REMAINING SERVICE LIFE PLAN FOR CVN65 TO INCLUDE ENGINEERING, MATERIAL PROCUREMENT AND CONTINUOUS MAINTENANCE.",6/20/2013,1/21/2026,FALSE,,,,HIGH,,HUNTINGTON INGALLS INC,WMXDDH6HJNA5,MEDIUM ($100M-500M),6/25/2007,1,78,0,27
453317334.5,CONT_AWD_EH03_9700_N0017804D4042_9700,Department of Defense,Defense Contract Management Agency,DoD; $100M+; 100 subs; Very active prime,80,EH03,SUPPORT SERVICES FOR PEO SUBS,3/31/2023,1/21/2026,FALSE,,,,HIGH,,"AMENTUM SERVICES, INC.",QEMLRQA7PLG4,MEDIUM ($100M-500M),6/13/2012,1,100,0,17
451424161,CONT_AWD_N0002417C6245_9700_-NONE-_-NONE-,Department of Defense,Department of the Navy,DoD; $100M+; 100 subs; Very active prime,80,N0002417C6245,LVA FIRST ARTICLE,6/23/2027,1/21/2026,FALSE,,,,HIGH,,ELECTRIC BOAT CORPORATION,E7BEKJ4V9528,MEDIUM ($100M-500M),8/24/2017,1,100,0,28
449171211.8,CONT_AWD_N0001920F0647_9700_N0001916G0001_9700,Department of Defense,Department of the Navy,DoD; $100M+; 100 subs; Very active prime,80,N0001920F0647,NON-RECURRING ENGINEERING IN SUPPORT OF THE IMPLEMENTATION OF ECP 6 CAPABILITIES INTO THE P-8 PLATFORM,12/31/2027,1/21/2026,FALSE,,,,HIGH,,THE BOEING COMPANY,JJM4FRDZJDX1,MEDIUM ($100M-500M),5/6/2020,1,100,0,45
447375401.9,CONT_AWD_N0001904C0001_9700_-NONE-_-NONE-,Department of Defense,Defense Contract Management Agency,DoD; $100M+; 100 subs; Very active prime,80,N0001904C0001,,10/13/2015,1/21/2026,FALSE,,,,HIGH,,BELL TEXTRON INC,N5QUZAYGPKM3,MEDIUM ($100M-500M),12/29/2003,1,100,0,14
446834439,CONT_AWD_N0001921C0068_9700_-NONE-_-NONE-,Department of Defense,Department of the Navy,DoD; $100M+; 100 subs; Very active prime,80,N0001921C0068,LOT 14 NON-ANNUAL PROPULSION SUSTAINMENT,12/31/2025,1/21/2026,FALSE,,,,HIGH,,RTX CORPORATION,QN1BCFY7JDJ5,MEDIUM ($100M-500M),9/24/2021,1,100,0,41
446044563,CONT_AWD_N0002417C6307_9700_-NONE-_-NONE-,Department of Defense,Department of the Navy,DoD; $100M+; 100 subs; Very active prime,80,N0002417C6307,IGF::OT::IGF XLUUV(ORCA)SYSTEM DESIGN&TECH DATA PKG,3/31/2026,1/21/2026,FALSE,,,,HIGH,,THE BOEING COMPANY,M8JLMEHJADQ5,MEDIUM ($100M-500M),9/28/2017,1,100,0,10
445376241,CONT_AWD_0041_9700_W56HZV09D0024_9700,Department of Defense,Department of the Army,DoD; $100M+; 100 subs; Very active prime,80,41,DELIVERY ORDER FOR THE FUNDING OF HETA1 PRODUCTION TRUCK TRACTORS.,12/30/2013,1/21/2026,FALSE,,,,HIGH,,OSHKOSH DEFENSE LLC,ZMXAHH8M8VL8,MEDIUM ($100M-500M),9/24/2010,1,100,0,20
444631881,CONT_AWD_N0001923F0240_9700_N0001923D0010_9700,Department of Defense,Department of the Navy,DoD; $100M+; 100 subs; Very active prime,80,N0001923F0240,"SUPPORT EQUIPMENT PURCHASE FOR SERVICES, PARTNER COUNTRIES, AND FMS COUNTRIES",3/29/2030,1/21/2026,FALSE,,,,HIGH,,LOCKHEED MARTIN CORPORATION,G4KDGE4JFFK7,MEDIUM ($100M-500M),9/19/2023,1,100,0,87
444506965,CONT_AWD_N0002409C5301_9700_-NONE-_-NONE-,Department of Defense,Defense Contract Management Agency,DoD; $100M+; 100 subs; Very active prime,80,N0002409C5301,LONG LEAD MATERIALS FY09 SM-2 BLOCK IIIB,6/30/2013,1/21/2026,FALSE,,,,HIGH,,RAYTHEON COMPANY,VTEWM5QSE598,MEDIUM ($100M-500M),5/28/2009,1,100,0,86
443235841.5,CONT_AWD_W31P4Q07C0302_9700_-NONE-_-NONE-,Department of Defense,Department of the Army,DoD; $100M+; 100 subs; Very active prime,80,W31P4Q07C0302,FY07 ARMY TACTICAL MISSILE SYSTEM (TACMS) PRODUCTION,9/30/2017,1/21/2026,FALSE,,,,HIGH,,LOCKHEED MARTIN CORPORATION,XFJMYSYFJEK4,MEDIUM ($100M-500M),9/14/2007,1,100,0,42
441370562.1,CONT_AWD_FA854012C0012_9700_-NONE-_-NONE-,Department of Defense,Department of the Air Force,DoD; $100M+; 100 subs; Very active prime,80,FA854012C0012,PROCUREMENT OF INFRARED SEARCH AND TRACKING SYSTEM (IRST) AND SNIPER ADVANCED TARGETING PODS (ATP),2/28/2018,1/21/2026,FALSE,,,,HIGH,,LOCKHEED MARTIN CORPORATION,H7PNSVNN5827,MEDIUM ($100M-500M),4/4/2012,1,100,0,23
440202062,CONT_AWD_N0002408C5374_9700_-NONE-_-NONE-,Department of Defense,Defense Contract Management Agency,DoD; $100M+; 100 subs; Very active prime,80,N0002408C5374,"TAS::17 1804::TAS SM-2 BLK IIIA/IIIB FY08 PRODUCTION. INCLUDES ALL-UP-ROUND MISSILES, AN/DKT-71A TELEMTRIC DATA TRANSMITTING SETS (TDTS'S), SECTION LEVEL SPARES, POST PRODUCTION SPARES, SHIPPING CONTAINERS, AND ASSOCIATED DATA. MOU FUNDS IN THE AMOUNT OF $22,386 WERE OBLIGATED AT AWARD AND ARE NOT I",12/31/2009,1/21/2026,FALSE,,,,HIGH,,RAYTHEON COMPANY,VTEWM5QSE598,MEDIUM ($100M-500M),9/30/2008,1,100,0,86
440158311.8,CONT_AWD_N0002423C5325_9700_-NONE-_-NONE-,Department of Defense,Department of the Navy,DoD; $100M+; 100 subs; Very active prime,80,N0002423C5325,MK 8 MOD 5 STANDARD MODULE,9/30/2031,1/21/2026,FALSE,,,,HIGH,,LOCKHEED MARTIN CORPORATION,CWM4UN76ZQW8,MEDIUM ($100M-500M),5/23/2023,1,100,0,32
438640304.6,CONT_AWD_N0001923F0640_9700_N0001919D0015_9700,Department of Defense,Department of the Navy,DoD; $100M+; 100 subs; Very active prime,80,N0001923F0640,THIS DELIVERY ORDER FUNDS THE ACQUISITION OF F-35 LOT 15-16 HMDS FOR ALL CUSTOMERS.,3/31/2028,1/21/2026,FALSE,,,,HIGH,,LOCKHEED MARTIN CORPORATION,G4KDGE4JFFK7,MEDIUM ($100M-500M),9/8/2023,1,100,0,87
438557821.3,CONT_AWD_FA852619F0002_9700_FA852612D0001_9700,Department of Defense,Defense Contract Management Agency,DoD; $100M+; 100 subs; Very active prime,80,FA852619F0002,C17 SUSTAINMENT MATERIAL,9/30/2019,1/21/2026,FALSE,,,,HIGH,,THE BOEING COMPANY,M8JLMEHJADQ5,MEDIUM ($100M-500M),10/1/2018,1,100,0,10
436225977.2,CONT_AWD_FA810405C0053_9700_-NONE-_-NONE-,Department of Defense,Defense Contract Management Agency,DoD; $100M+; 100 subs; Very active prime,80,FA810405C0053,200506!000803!5700!FA8104!OC-ALC/LPK                      !FA810405C0053  !A!N! !N!             !      !20050302!20061229!137488664!137488664!001367960!N!GENERAL ELECTRIC COMPANY      !ONE NEUMANN WAY           !CINCINNATI          !OH!45215!15000!061!39!CINCINNATI          !HAMILTON              !O,6/30/2013,1/21/2026,FALSE,,,,HIGH,,GENERAL ELECTRIC COMPANY,J1T1FEN3PWX6,MEDIUM ($100M-500M),3/2/2005,1,100,0,10
436025701.1,CONT_AWD_N0002423C4424_9700_-NONE-_-NONE-,Department of Defense,Department of the Navy,DoD; $100M+; 100 subs; Very active prime,80,N0002423C4424,N00024-23-C-4424 USS CHUNG-HOON/USS JAMES E. WILLIAMS UNDEFINITIZED CONTRACT ACTION FOR PLANNING,12/4/2025,1/21/2026,FALSE,,,,HIGH,,NATIONAL STEEL AND SHIPBUILDING COMPANY,Q85KVUK3JBF5,MEDIUM ($100M-500M),9/29/2023,1,100,0,12
435659087.9,CONT_AWD_N0002420C2109_9700_-NONE-_-NONE-,Department of Defense,Department of the Navy,DoD; $100M+; 78 subs; Very active prime,80,N0002420C2109,FY20-24 IN-SERVICE SUBMARINE PLANNING YARD,6/30/2026,1/21/2026,FALSE,,,,HIGH,,HUNTINGTON INGALLS INC,WMXDDH6HJNA5,MEDIUM ($100M-500M),12/20/2019,1,78,0,27
435036647.7,CONT_AWD_W31P4Q08C0021_9700_-NONE-_-NONE-,Department of Defense,Department of the Army,DoD; $100M+; 100 subs; Very active prime,80,W31P4Q08C0021,FRP 3 CONTRACT FOR DPICM AND UNITARY ROCKET.,10/31/2022,1/21/2026,FALSE,,,,HIGH,,LOCKHEED MARTIN CORPORATION,XFJMYSYFJEK4,MEDIUM ($100M-500M),12/27/2007,1,100,0,42
434295291.8,CONT_AWD_FA863420F0018_9700_FA863417D2696_9700,Department of Defense,Department of the Air Force,DoD; $100M+; 100 subs; Very active prime,80,FA863420F0018,EAGLE TALON II/FULL RATE PRODUCTION 6-8 FISCAL YEAR 19-21,9/30/2026,1/21/2026,FALSE,,,,HIGH,,THE BOEING COMPANY,JJM4FRDZJDX1,MEDIUM ($100M-500M),12/11/2019,1,100,0,45
433242912,CONT_AWD_W56HZV24F0030_9700_W56HZV21D0001_9700,Department of Defense,Department of the Army,DoD; $100M+; 60 subs; Very active prime,80,W56HZV24F0030,"ABRAMS REQUIREMENTS CONTRACT - FOURTH DOMESTIC DELIVERY ORDER UTILIZING YEAR THREE ORDERING PERIOD, (34) VEHICLES.",4/30/2027,1/21/2026,FALSE,,,,HIGH,,GENERAL DYNAMICS LAND SYSTEMS INC.,HAWKSQF848W7,MEDIUM ($100M-500M),12/8/2023,1,60,0,35
432991574.8,CONT_AWD_0008_9700_HQ000604D0006_9700,Department of Defense,Missile Defense Agency,DoD; $100M+; 100 subs; Very active prime,80,8,"200510!500546!9700!HQ0006!MISSILE DEFENSE AGENCY          !HQ000604D0006  !A!N! !N!0008         !      !20050706!20051230!926784042!834951691!834951691!N!LOCKHEED MARTIN CORPORATION   !12257 STATE HIGHWAY 121, L!LITTLETON           !CO!80127!20000!031!08!DENVER              !DENVER                !C",9/30/2014,1/21/2026,FALSE,,,,HIGH,,LOCKHEED MARTIN CORP,FYHNA5WC8XD7,MEDIUM ($100M-500M),7/6/2005,1,100,0,10
431766941.6,CONT_AWD_W56HZV14C0298_9700_-NONE-_-NONE-,Department of Defense,Department of the Army,DoD; $100M+; 100 subs; Very active prime,80,W56HZV14C0298,M88 PRODUCTION PROCUREMENT OF 53 ARMY VEHICLES AND 3 SETS OF ASL,9/30/2019,1/21/2026,FALSE,,,,HIGH,,BAE SYSTEMS LAND & ARMAMENTS L.P.,DMHSJF9K3XP9,MEDIUM ($100M-500M),9/26/2014,1,100,0,22
431650378,CONT_AWD_N0002419C5418_9700_-NONE-_-NONE-,Department of Defense,Department of the Navy,DoD; $100M+; 100 subs; Very active prime,80,N0002419C5418,ESSM BLK II LRIP LONG LEAD MATERIAL,3/29/2024,1/21/2026,FALSE,,,,HIGH,,RAYTHEON COMPANY,VTEWM5QSE598,MEDIUM ($100M-500M),12/12/2018,1,100,0,86
430982012,CONT_AWD_N0002410C5427_9700_-NONE-_-NONE-,Department of Defense,Defense Contract Management Agency,DoD; $100M+; 100 subs; Very active prime,80,N0002410C5427,FY10 CIWS PRODUCTION REQUIREMENTS,2/28/2024,1/21/2026,FALSE,,,,HIGH,,RAYTHEON COMPANY,VTEWM5QSE598,MEDIUM ($100M-500M),3/25/2010,1,100,0,86
430832700,CONT_AWD_N0002420C5105_9700_-NONE-_-NONE-,Department of Defense,Department of the Navy,DoD; $100M+; 100 subs; Very active prime,80,N0002420C5105,INTERNATIONAL AEGIS FIRE CONTROL LOOP,12/31/2029,1/21/2026,FALSE,,,,HIGH,,LOCKHEED MARTIN CORPORATION,CWM4UN76ZQW8,MEDIUM ($100M-500M),12/20/2019,1,100,0,32
429723425.7,CONT_AWD_F3365701C1240_9700_-NONE-_-NONE-,Department of Defense,Department of the Air Force,DoD; $100M+; 100 subs; Very active prime,80,F3365701C1240,,6/30/2007,1/21/2026,FALSE,,,,HIGH,,RTX CORPORATION,QN1BCFY7JDJ5,MEDIUM ($100M-500M),1/22/2001,1,100,0,41
429239028,CONT_AWD_N0001924F2566_9700_N0001921G0017_9700,Department of Defense,Department of the Navy,DoD; $100M+; 100 subs; Very active prime,80,N0001924F2566,AWARD OF MH-60R AIRCRAFT PRODUCTION CONTRACT FOR THE SPANISH ARMADA,6/30/2029,1/21/2026,FALSE,,,,HIGH,,LOCKHEED MARTIN CORPORATION,HJP4JZG1FUL9,MEDIUM ($100M-500M),10/12/2023,1,100,0,12
427981199.4,CONT_AWD_N0002417C4444_9700_-NONE-_-NONE-,Department of Defense,Department of the Navy,DoD; $100M+; 100 subs; Very active prime,80,N0002417C4444,"IGF::CL::IGF DDG62 REPAIR, RESTORATION, AND MODERNIZATION",7/31/2021,1/21/2026,FALSE,,,,HIGH,,HUNTINGTON INGALLS INCORPORATED,C3NLZNSMU254,MEDIUM ($100M-500M),9/28/2017,1,100,0,22
427864364,CONT_AWD_FA867221C0005_9700_-NONE-_-NONE-,Department of Defense,Department of the Air Force,DoD; $100M+; 100 subs; Very active prime,80,FA867221C0005,SMALL DIAMETER BOMB INCREMENT II,11/6/2026,1/21/2026,FALSE,,,,HIGH,,RAYTHEON COMPANY,VTEWM5QSE598,MEDIUM ($100M-500M),4/29/2021,1,100,0,86
425604311.8,CONT_AWD_N0002418C5103_9700_-NONE-_-NONE-,Department of Defense,Department of the Navy,DoD; $100M+; 100 subs; Very active prime,80,N0002418C5103,AEGIS DEVELOPMENT AND TEST SITES OPERATION AND MAINTENANCE,8/26/2024,1/21/2026,FALSE,,,,HIGH,,LOCKHEED MARTIN CORPORATION,CWM4UN76ZQW8,MEDIUM ($100M-500M),6/20/2018,1,100,0,32
423074532.1,CONT_AWD_0004_9700_W56HZV18D0012_9700,Department of Defense,Department of the Army,DoD; $100M+; 60 subs; Very active prime,80,4,"UNDER THE PROPOSED CLASS OF CONTRACTS, THE ARMY WILL BE INSTALLING AND INTEGRATING SEPV3  TECHNOLOGIES (HARDWARE AND SOFTWARE) AND RECLAIMED/REFURBISHED ABRAMS LEGACY COMPONENTS, RESULTING IN THE NEWLY CONFIGURED ABRAMS TANKS.  ANNISTON ARMY DEPOT (ANAD) WILL INDUCT AND DISASSEMBLE THE M1A1 TANKS.  ",6/30/2021,1/21/2026,FALSE,,,,HIGH,,GENERAL DYNAMICS LAND SYSTEMS INC.,HAWKSQF848W7,MEDIUM ($100M-500M),5/25/2018,1,60,0,35
422942030,CONT_AWD_0001_9700_W56HZV15D0031_9700,Department of Defense,Department of the Army,DoD; $100M+; 100 subs; Very active prime,80,1,"RECAPITALIZED (RECAP) HEAVY EXPANDED MOBILITY TACTICAL TRUCKS (HEMTTS), RECAP PALLETIZED LOAD SYSTEMS (PLS) AND SELF RECOVERY WINCHES.",8/31/2017,1/21/2026,FALSE,,,,HIGH,,OSHKOSH DEFENSE LLC,ZMXAHH8M8VL8,MEDIUM ($100M-500M),6/25/2015,1,100,0,20
422422381.8,CONT_AWD_0005_9700_N0002401D7019_9700,Department of Defense,Defense Contract Management Agency,DoD; $100M+; 100 subs; Very active prime,80,5,"ENGINNERING, TECHNICAL AND MANAGEMENT SUPPORT FOR THE VIRGINIA CLASS SUBMARINE,",11/30/2019,1/21/2026,FALSE,,,,HIGH,,"AMENTUM SERVICES, INC.",QEMLRQA7PLG4,MEDIUM ($100M-500M),12/5/2001,1,100,0,17
422251923.4,CONT_AWD_W58RGZ05C0234_9700_-NONE-_-NONE-,Department of Defense,Department of the Army,DoD; $100M+; 100 subs; Very active prime,80,W58RGZ05C0234,200512!005332!2100!W58RGZ!USA AVIATION AND MISSILE COMMAND!W58RGZ05C0234  !A!N! !Y!             !      !20050729!20080930!062923321!062923321!001338979!N!BELL HELICOPTER TEXTRON INC   !600 E HURST BLVD          !HURST               !TX!76053!27000!439!48!FORT WORTH          !TARRANT               !T,1/17/2011,1/21/2026,FALSE,,,,HIGH,,BELL TEXTRON INC,N5QUZAYGPKM3,MEDIUM ($100M-500M),7/29/2005,1,100,0,14
422120493.7,CONT_AWD_FA881119C0005_9700_-NONE-_-NONE-,Department of Defense,Defense Contract Management Agency,DoD; $100M+; 75 subs; Very active prime,80,FA881119C0005,EVOLVED EXPENDABLE LAUNCH VEHICLE SILENT BARKER.,11/23/2023,1/21/2026,FALSE,,,,HIGH,,"UNITED LAUNCH SERVICES, LLC",XHAMULHCL9N3,MEDIUM ($100M-500M),2/21/2019,1,75,0,11
420515952,CONT_AWD_N0002415C4313_9700_-NONE-_-NONE-,Department of Defense,Department of the Navy,DoD; $100M+; 100 subs; Very active prime,80,N0002415C4313,IGF::CT::IGF,1/24/2019,1/21/2026,FALSE,,,,HIGH,,NATIONAL STEEL AND SHIPBUILDING COMPANY,Q85KVUK3JBF5,MEDIUM ($100M-500M),4/21/2015,1,100,0,12
420230975,CONT_AWD_N0002400C2112_9700_-NONE-_-NONE-,Department of Defense,Department of the Navy,DoD; $100M+; 100 subs; Very active prime,80,N0002400C2112,,9/30/2015,1/21/2026,FALSE,,,,HIGH,,ELECTRIC BOAT CORPORATION,E7BEKJ4V9528,MEDIUM ($100M-500M),9/28/2000,1,100,0,28
418791222.9,CONT_AWD_DAAH0103C0164_9700_-NONE-_-NONE-,Department of Defense,Department of the Army,DoD; $100M+; 100 subs; Very active prime,80,DAAH0103C0164,200309!004169!2100!AH01  !USA AVIATION AND MISSILE COMMAND!DAAH0103C0164  !A!N! !N!                   !20030603!20070930!794571448!794571448!834951691!N!LOCKHEED MARTIN CORPORATION   !1701 W  MARSHALL DRIVE    !GRAND PRAIRIE       !TX!75051!30464!113!48!GRAND PRAIRIE       !DALLAS                !TE,2/26/2019,1/21/2026,FALSE,,,,HIGH,,LOCKHEED MARTIN CORPORATION,XFJMYSYFJEK4,MEDIUM ($100M-500M),6/3/2003,1,100,0,42
417929835.4,CONT_AWD_N0001923F0539_9700_N0001920D0013_9700,Department of Defense,Department of the Navy,DoD; $100M+; 100 subs; Very active prime,80,N0001923F0539,DEPOT COMMON ENGINE PARTS,12/31/2026,1/21/2026,FALSE,,,,HIGH,,RTX CORPORATION,QN1BCFY7JDJ5,MEDIUM ($100M-500M),6/30/2023,1,100,0,41
417787684.3,CONT_AWD_N0002420C5101_9700_-NONE-_-NONE-,Department of Defense,Department of the Navy,DoD; $100M+; 100 subs; Very active prime,80,N0002420C5101,SPAIN F-110 EQUIPMENT,6/1/2028,1/21/2026,FALSE,,,,HIGH,,LOCKHEED MARTIN CORPORATION,CWM4UN76ZQW8,MEDIUM ($100M-500M),7/31/2020,1,100,0,32
417283424,CONT_AWD_F0862698C0018_9700_-NONE-_-NONE-,Department of Defense,Department of the Air Force,DoD; $100M+; 100 subs; Very active prime,80,F0862698C0018,199812!5700!0053!GU67 !ASC/OL-YMK                      !F0862698C0018  !A!*!*                  !19980413!20000731!794598573!794598573!001339159!N!15090!RAYTHEON MISSILE SYSTEMS COMPA!1151 E HERMANS RD         !TUCSON              !AZ!85706!77000!019!04!TUCSON              !PIMA                  !ARI,4/30/2008,1/21/2026,FALSE,,,,HIGH,,RAYTHEON COMPANY,VTEWM5QSE598,MEDIUM ($100M-500M),4/13/1998,1,100,0,86
416758426,CONT_AWD_W31P4Q22F0013_9700_W31P4Q20D0039_9700,Department of Defense,Department of the Army,DoD; $100M+; 60 subs; Very active prime,80,W31P4Q22F0013,MANEUVER-SHORT RANGE AIR DEFENSE SYSTEM PRODUCTION.,6/30/2025,1/21/2026,FALSE,,,,HIGH,,GENERAL DYNAMICS LAND SYSTEMS INC.,HAWKSQF848W7,MEDIUM ($100M-500M),2/4/2022,1,60,0,35
414168824.2,CONT_AWD_FA812423F1015_9700_FA861118D2850_9700,Department of Defense,Department of the Air Force,DoD; $100M+; 100 subs; Very active prime,80,FA812423F1015,F119 CY23 ENGINE SUSTAINMENT,12/31/2023,1/21/2026,FALSE,,,,HIGH,,RTX CORPORATION,QN1BCFY7JDJ5,MEDIUM ($100M-500M),1/1/2023,1,100,0,41
414116188.9,CONT_AWD_N0001922C0031_9700_-NONE-_-NONE-,Department of Defense,Defense Contract Management Agency,DoD; $100M+; 100 subs; Very active prime,80,N0001922C0031,FRP 18 BLOCK V TACTOM AUR,5/31/2027,1/21/2026,FALSE,,,,HIGH,,RAYTHEON COMPANY,VTEWM5QSE598,MEDIUM ($100M-500M),5/24/2022,1,100,0,86
413783898,CONT_AWD_N0001924F5567_9700_N0001921G0017_9700,Department of Defense,Department of the Navy,DoD; $100M+; 100 subs; Very active prime,80,N0001924F5567,"MH-60R AIRCRAFT, STANDARD CONFIGURATION",7/30/2029,1/21/2026,FALSE,,,,HIGH,,LOCKHEED MARTIN CORPORATION,HJP4JZG1FUL9,MEDIUM ($100M-500M),10/26/2023,1,100,0,12
413390675.4,CONT_AWD_N0003019C0001_9700_-NONE-_-NONE-,Department of Defense,Defense Contract Management Agency,DoD; $100M+; 100 subs; Very active prime,80,N0003019C0001,GUIDANCE OMNIBUS,11/30/2022,1/21/2026,FALSE,,,,HIGH,,"THE CHARLES STARK DRAPER LABORATORY, INC.",GTJHZE4M7YK1,MEDIUM ($100M-500M),10/1/2018,1,100,0,10
413188536.8,CONT_AWD_0003_9700_W56HZV06G0006_9700,Department of Defense,Department of the Army,DoD; $100M+; 60 subs; Very active prime,80,3,200611!007960!2100!W56HZV!TACOM - WARREN                  !W56HZV06G0006  !A!N! !N!0003         !      !20060803!20061225!131266926!131266926!001381284!N!GENERAL DYNAMICS LAND SYSTEMS !38500 MOUND RD            !STERLING HEIGH      !MI!48310!76460!099!26!STERLING HEIGHTS    !MACOMB                !M,11/30/2017,1/21/2026,FALSE,,,,HIGH,,GENERAL DYNAMICS LAND SYSTEMS INC.,HAWKSQF848W7,MEDIUM ($100M-500M),8/3/2006,1,60,0,35
