award_amount,award_id,awarding_agency,awarding_sub_agency,bd_reasons,bd_score,contract_id,description,end_date,extraction_date,is_it_services,naics_code,pop_city,pop_state,priority_tier,psc_code,recipient_name,recipient_uei,size_tier,start_date,sub_recipient_count,subaward_count,subaward_total_value,vendor_prime_count
426657737.96,CONT_AWD_0003_9700_M6785407D5028_9700,Department of Defense,Department of the Navy,DoD; $100M+,35,0003,CATEGORY II MRAP VARIANT S.A.,2012-01-26,2026-01-21,False,,,,STANDARD,,GENERAL DYNAMICS LAND SYSTEMS - CANADA CORPORATION,UKN6CJ49WB54,MEDIUM ($100M-500M),2007-08-07,0,0,0,3
425749659.31,CONT_AWD_FA872124FB004_9700_GS00Q14OADS723_4732,Department of Defense,Department of the Air Force,DoD; $100M+,35,FA872124FB004,"PROCUREMENT OF ENGINEERING, PROFESSIONAL, AND ADMINISTRATIVE SUPPORT SERVICES FOR HB DIRECTORATE.",2026-04-30,2026-01-21,False,,,,STANDARD,,"ODYSSEY SYSTEMS CONSULTING GROUP, LTD.",GUXLUYETMM48,MEDIUM ($100M-500M),2024-07-18,0,0,0,1
424533192.01,CONT_AWD_W91WAW09C0003_9700_-NONE-_-NONE-,Department of Defense,Defense Contract Management Agency,DoD; $100M+,35,W91WAW09C0003,H91268-8262-0001-000,2014-03-31,2026-01-21,False,,,,STANDARD,,INSTITUTE FOR DEFENSE ANALYSES,JM98J68UPRK1,MEDIUM ($100M-500M),2008-10-28,0,0,0,4
424239169.0,CONT_AWD_56F9_9700_SPM30008D3153_9700,Department of Defense,Defense Logistics Agency,DoD; $100M+,35,56F9,4513402798OTHER GROCERY AND RE,2010-03-09,2026-01-21,False,,,,STANDARD,,SUPREME FOODSERVICE GMBH,K9C9BJ6XLTT8,MEDIUM ($100M-500M),2010-02-18,0,0,0,1
424238798.04,CONT_AWD_W912P508C0006_9700_-NONE-_-NONE-,Department of Defense,Department of the Army,DoD; $100M+,35,W912P508C0006,WOLF CREEK SEEPAGEFOUNDATION REMEDIATION,2015-03-01,2026-01-21,False,,,,STANDARD,,TREVIICOS SOLETANCHE JV,HMX5X95S37B3,MEDIUM ($100M-500M),2008-07-23,0,0,0,1
424039286.85,CONT_AWD_FA880820C0047_9700_-NONE-_-NONE-,Department of Defense,Department of the Air Force,DoD; $100M+,35,FA880820C0047,EVOLVED STRATEGIC SATELLITE COMMUNICATION PROTOTYPE,2025-08-31,2026-01-21,False,,,,STANDARD,,THE BOEING COMPANY,M6BRZ1FHEZQ1,MEDIUM ($100M-500M),2020-10-01,0,0,0,4
423966036.65,CONT_AWD_N0002418C2207_9700_-NONE-_-NONE-,Department of Defense,Department of the Navy,DoD; $100M+,35,N0002418C2207,"TOWING, SALVAGE AND RESCUE, SHIP 1",2030-01-07,2026-01-21,False,,,,STANDARD,,"BOLLINGER SHIPYARDS LOCKPORT, L.L.C.",KK7TLU2HQGH9,MEDIUM ($100M-500M),2018-03-16,0,0,0,1
423509085.6,CONT_AWD_DAAB0702CJ204_9700_-NONE-_-NONE-,Department of Defense,Department of the Army,DoD; $100M+,35,DAAB0702CJ204,200212!001205!2100!AB07  !USA COMMUNICATIONS-ELECTRONICS  !DAAB0702CJ204  !A!N! !N!                   !20020131!20031231!160386082!160386082!007321904!N!TEXAS INSTRUMENTS INCORPORATED!2501 W UNIVERSITY DR      !MC KINNEY           !TX!75071!45744!085!48!MCKINNEY            !COLLIN                !TE,2008-02-28,2026-01-21,False,,,,STANDARD,,TEXAS INSTRUMENTS INCORPORATED,F7D2V1W4EKB3,MEDIUM ($100M-500M),2002-01-31,0,0,0,1
423180138.67,CONT_AWD_F0470196C0031_9700_-NONE-_-NONE-,Department of Defense,Defense Contract Management Agency,DoD; $100M+,35,F0470196C0031,,2014-05-31,2026-01-21,False,,,,STANDARD,,NORTHROP GRUMMAN SYSTEMS CORPORATION,U6V4EWXNS1D8,MEDIUM ($100M-500M),1999-10-21,0,0,0,1
423049392.0,CONT_AWD_B001_9700_SP060012D0556_9700,Department of Defense,Defense Logistics Agency,DoD; $100M+,35,B001,SAME AS AWARDED.,2013-06-30,2026-01-21,False,,,,STANDARD,,ABU DHABI NATIONAL OIL COMPANY FOR DISTRIBUTION,JHUVPBEELVE6,MEDIUM ($100M-500M),2012-09-28,0,0,0,3
423037615.76,CONT_AWD_W519TC24F0212_9700_W52P1J19D0047_9700,Department of Defense,Department of the Army,DoD; $100M+,35,W519TC24F0212,LOGCAP SERVICES IN SUPPORT OF MULTINATIONAL SECURITY SERVICES MISSION IN HAITI.,2025-12-31,2026-01-21,False,,,,STANDARD,,AMENTUM PARSONS LOGISTICS SERVICES LLC,PW8NMYB8WLP5,MEDIUM ($100M-500M),2024-05-03,0,0,0,1
422908494.29,CONT_AWD_N0001915C0120_9700_-NONE-_-NONE-,Department of Defense,Defense Contract Management Agency,DoD; $100M+,35,N0001915C0120,IGF::OT::IGF AWARD A CLS CONTRACT.,2022-01-31,2026-01-21,False,,,,STANDARD,,"IAP WORLDWIDE SERVICES, INC.",YLRELUUSKMQ9,MEDIUM ($100M-500M),2015-08-20,0,0,0,1
422775914.1,CONT_AWD_F1962895C0143_9700_-NONE-_-NONE-,Department of Defense,Defense Contract Management Agency,DoD; $100M+,35,F1962895C0143,199712!5700!0149!GV41 !ESC/AVK                         !F1962895C0143  !A!*!P00098             !19970505!20010930!055369748!055369748!834951691!N!60854!LOCKHEED MARTIN CORPORATION   !1670 N NEWPORT RD         !COLORADO SPRIN      !CO!80916!16000!041!08!COLORADO SPRINGS    !EL PASO               !COL,2007-09-30,2026-01-21,False,,,,STANDARD,,LOCKHEED MARTIN CORPORATION,MGJZVTTC2F21,MEDIUM ($100M-500M),1996-10-23,0,0,0,1
422215072.89,CONT_AWD_W58RGZ17C0019_9700_-NONE-_-NONE-,Department of Defense,Department of the Army,DoD; $100M+,35,W58RGZ17C0019,HUNTER FY2017-2018 CONTRACTOR LOGISTICS SUPPORT,2020-09-27,2026-01-21,False,,,,STANDARD,,NORTHROP GRUMMAN SYSTEMS CORPORATION,WNFAAJU8F1X1,MEDIUM ($100M-500M),2016-10-28,0,0,0,2
421512821.0,CONT_AWD_N0003022C2001_9700_-NONE-_-NONE-,Department of Defense,Department of the Navy,DoD; $100M+,35,N0003022C2001,FLIGHT TEST INSTRUMENTATION SUPPORT AND SERVICES,2029-09-08,2026-01-21,False,,,,STANDARD,,L3HARRIS INTERSTATE ELECTRONICS CORPORATION,JYAPS9B2MKE9,MEDIUM ($100M-500M),2021-10-01,0,0,0,1
421407492.84,CONT_AWD_FA865923FB006_9700_FA865621DA014_9700,Department of Defense,Department of the Air Force,DoD; $100M+,35,FA865923FB006,STAND-IN ATTACK WEAPON (SIAW) PHASE 2,2026-11-06,2026-01-21,False,,,,STANDARD,,NORTHROP GRUMMAN SYSTEMS CORPORATION,FVSEZFPCQ316,MEDIUM ($100M-500M),2023-09-08,0,0,0,1
419906613.69,CONT_AWD_FA521514C7007_9700_-NONE-_-NONE-,Department of Defense,Department of the Air Force,DoD; $100M+,35,FA521514C7007,IGF::CT::IGF OPERATION&MAINTENANCE OF ALASKA RADAR SYSTEM,2027-09-28,2026-01-21,False,,,,STANDARD,,ARCTEC ALASKA JV,R9C5LKTQWGG1,MEDIUM ($100M-500M),2015-10-01,0,0,0,2
418541892.3,CONT_AWD_N0003382C1021_9700_-NONE-_-NONE-,Department of Defense,Department of the Navy,DoD; $100M+,35,N0003382C1021,200012!1700!003112!G0333 !MILITARY SEALIFT COMMAND        !N0003382C1021  !A!*!P00063             !20000703!20100115!041224197!008198699!094915493!N!1N9S1!WATERMAN STEAMSHIP CORPORATION!650 POYDRAS STREET        !NEW ORLEANS         !LA!70130!55000!071!22!NEW ORLEANS         !ORLEANS               !,2004-10-01,2026-01-21,False,,,,STANDARD,,WATERMAN STEAMSHIP CORPORATION,QFQKLYL1LNQ5,MEDIUM ($100M-500M),2000-07-03,0,0,0,2
418478780.73,CONT_AWD_W9115119C0008_9700_-NONE-_-NONE-,Department of Defense,Department of the Army,DoD; $100M+,35,W9115119C0008,ATEC SERVICES,2026-02-28,2026-01-21,False,,,,STANDARD,,SOUTHWEST RANGE SERVICES LLC,PA24JZYLC4E5,MEDIUM ($100M-500M),2019-09-01,0,0,0,1
417135197.62,CONT_AWD_F3365795C0057_9700_-NONE-_-NONE-,Department of Defense,Defense Contract Management Agency,DoD; $100M+,35,F3365795C0057,199705!5700!0015!GU47 !ASC/YTK                         !F3365795C0057  !A!*!P00007             !19970211!19991019!006265946!006265946!009256819!N!0PXV4!MCDONNELL DOUGLAS CORPORATION !LAMBERT ST LOUIS AIRPORT  !SAINT LOUIS         !MO!63103!65000!510!29!ST. LOUIS           !ST. LOUIS (CITY)      !MIS,2006-12-31,2026-01-21,False,,,,STANDARD,,THE BOEING COMPANY (0674),N7N4W13PCRU5,MEDIUM ($100M-500M),1997-02-11,0,0,0,3
416890687.29,CONT_AWD_0001_9700_HTC71110DR027_9700,Department of Defense,USTRANSCOM,DoD; $100M+,35,0001,MOVEMENT OF PASSENGERS AND CARGO IN AFGHANISTAN.,2014-10-31,2026-01-21,False,,,,STANDARD,,VERTICAL DE AVIACION S A S EN REORGANIZACION,ZG8HYGLLUHD9,MEDIUM ($100M-500M),2010-09-30,0,0,0,1
416473536.35,CONT_AWD_N0002419C5200_9700_-NONE-_-NONE-,Department of Defense,Department of the Navy,DoD; $100M+,35,N0002419C5200,COOPERATIVE ENGAGEMENT CAPABILITY DESIGN AGENT AND ENGINEERING SERVICES,2025-05-15,2026-01-21,False,,,,STANDARD,,RAYTHEON COMPANY,GMBYU6KAN9J3,MEDIUM ($100M-500M),2019-05-08,0,0,0,2
416177904.83,CONT_AWD_HR001109C0036_9700_-NONE-_-NONE-,Department of Defense,Defense Advanced Research Projects Agency,DoD; $100M+,35,HR001109C0036,INTEGRATED SENSOR IS STRUCTURE (ISIS),2015-03-31,2026-01-21,False,,,,STANDARD,,LOCKHEED MARTIN CORPORATION,LXKGXB75YKY6,MEDIUM ($100M-500M),2009-04-23,0,0,0,3
415026817.95,CONT_AWD_F0862698C0006_9700_-NONE-_-NONE-,Department of Defense,Defense Contract Management Agency,DoD; $100M+,35,F0862698C0006,,2014-06-02,2026-01-21,False,,,,STANDARD,,"DSE, INC.",JXLGW6FZUM14,MEDIUM ($100M-500M),2000-04-13,0,0,0,1
414499007.49,CONT_AWD_HT940221C0006_9700_-NONE-_-NONE-,Department of Defense,Defense Health Agency,DoD; $100M+,35,HT940221C0006,ACTIVE DUTY DENTAL PROGRAM 3 (ADDP3),2026-04-30,2026-01-21,False,,,,STANDARD,,"UNITED CONCORDIA COMPANIES, INC.",EUEVXMR5L7A3,MEDIUM ($100M-500M),2021-04-29,0,0,0,2
414307954.46,CONT_AWD_FA945105C0257_9700_-NONE-_-NONE-,Department of Defense,Defense Contract Management Agency,DoD; $100M+,35,FA945105C0257,INCREMENTAL FUNDING,2017-09-13,2026-01-21,False,,,,STANDARD,,THE BOEING COMPANY,JXHRK8FKNJN4,MEDIUM ($100M-500M),2005-09-28,0,0,0,1
412052173.02,CONT_AWD_W912PL20C0004_9700_-NONE-_-NONE-,Department of Defense,Department of the Army,DoD; $100M+,35,W912PL20C0004,CONSTRUCTION 29 MI PRIMARY BARRIER,2021-04-27,2026-01-21,False,,,,STANDARD,,FISHER SAND & GRAVEL CO,DGT8NKKG9NR3,MEDIUM ($100M-500M),2019-12-10,0,0,0,2
411885363.28,CONT_AWD_HC101304C5000_9700_-NONE-_-NONE-,Department of Defense,Defense Information Systems Agency,DoD; $100M+,35,HC101304C5000,200412!002158!9700!HC1013!DEFENSE INFO. TECHNOLOGY CONTRAC!HC101304C5000  !A!N! !Y!             !      !20040220!20081231!031172955!003242013!009581091!N!CSC SYSTEMS & SOLUTIONS LLC   !15000 CONFERENCE CENTER DR!CHANTILLY           !VA!20151!14744!059!51!CHANTILLY           !FAIRFAX               !V,2012-04-06,2026-01-21,False,,,,STANDARD,,"GENERAL DYNAMICS INFORMATION TECHNOLOGY, INC.",K3AHJM8QL164,MEDIUM ($100M-500M),2004-02-20,0,0,0,1
411838854.25,CONT_AWD_F0863502C0034_9700_-NONE-_-NONE-,Department of Defense,Defense Contract Management Agency,DoD; $100M+,35,F0863502C0034,,2014-03-31,2026-01-21,False,,,,STANDARD,,JACOBS TECHNOLOGY INC,VN29VGL4X314,MEDIUM ($100M-500M),2002-11-04,0,0,0,1
411048644.22,CONT_AWD_W56KGY20F0067_9700_W15P7T19D0174_9700,Department of Defense,Department of the Army,DoD; $100M+,35,W56KGY20F0067,THIS TASK ORDER IS CREATED FOR OPERATION AND SUSTAINMENT OF THE STAMP FOLLOW-ON REQUIREMENT.,2026-02-16,2026-01-21,False,,,,STANDARD,,"LEIDOS, INC.",KTMAJCY6JXM3,MEDIUM ($100M-500M),2020-07-31,0,0,0,1
410908777.78,CONT_AWD_B001_9700_SP060006D0497_9700,Department of Defense,Defense Logistics Agency,DoD; $100M+,35,B001,,2007-07-30,2026-01-21,False,,,,STANDARD,,"REFINERY ASSOCIATES OF TEXAS, INC.",DXTKC3YAHE18,MEDIUM ($100M-500M),2006-06-02,0,0,0,3
410283090.28,CONT_AWD_N4008520C0060_9700_-NONE-_-NONE-,Department of Defense,Department of the Navy,DoD; $100M+,35,N4008520C0060,HURRICANE FLORENCE RECOVERY MILCON PACKAGE 7,2026-02-18,2026-01-21,False,,,,STANDARD,,ARCHER WESTERN FEDERAL JV,C277DHXWNTU9,MEDIUM ($100M-500M),2020-08-31,0,0,0,1
409077815.81,CONT_AWD_0001_9700_W56HZV09A0003_9700,Department of Defense,Department of the Army,DoD; $100M+,35,0001,MRAP JOINT LOGISTIC INTEGRATOR SERVICES,2010-05-03,2026-01-21,False,,,,STANDARD,,LEIDOS INC,PQSTC7GEV5L6,MEDIUM ($100M-500M),2009-05-04,0,0,0,1
407908916.44,CONT_AWD_0042_9700_HC102808D2023_9700,Department of Defense,Defense Information Systems Agency,DoD; $100M+,35,0042,LABOR/ODCS - BASE YEAR,2015-01-25,2026-01-21,False,,,,STANDARD,,NORTHROP GRUMMAN SYSTEMS CORPORATION,DJUCEANK2KP4,MEDIUM ($100M-500M),2010-07-30,0,0,0,3
407392312.16,CONT_AWD_HR001124C0304_9700_-NONE-_-NONE-,Department of Defense,Defense Advanced Research Projects Agency,DoD; $100M+,35,HR001124C0304,DARPA RESEARCH PROJECT,2027-01-16,2026-01-21,False,,,,STANDARD,,LOCKHEED MARTIN CORPORATION,LXKGXB75YKY6,MEDIUM ($100M-500M),2023-10-17,0,0,0,3
406589131.47,CONT_AWD_F0863501C0002_9700_-NONE-_-NONE-,Department of Defense,Department of the Air Force,DoD; $100M+,35,F0863501C0002,"200107!000179!5700!GM04  !AAC/PKZ                         !F0863501C0002  !A!N!*!Y!                   !20010420!20060610!007923014!007923014!074103508!N!SVERDRUP TECHNOLOGY, INC      !600 WILLIAM NORTHERN BLVD !TULLAHOMA           !TN!37388!20050!091!12!EGLIN AFB           !OKALOOSA              !FL",2006-12-10,2026-01-21,False,,,,STANDARD,,"AMENTUM TECHNOLOGY, INC.",H2RGSKWXKHQ5,MEDIUM ($100M-500M),2001-04-20,0,0,0,4
406452759.15,CONT_AWD_W31P4Q20C0024_9700_-NONE-_-NONE-,Department of Defense,Department of the Army,DoD; $100M+,35,W31P4Q20C0024,FY20-22 SWITCHBLADE HARDWARE PRODUCTION,2026-06-30,2026-01-21,False,,,,STANDARD,,"AEROVIRONMENT, INC.",PN69XPUMA243,MEDIUM ($100M-500M),2020-04-30,0,0,0,1
405688867.15,CONT_AWD_B001_9700_SP060008D1033_9700,Department of Defense,Defense Logistics Agency,DoD; $100M+,35,B001,MIDGRADE UNLEADED GASOLINE (MUM) & DIESEL FUEL #2 (DF2),2011-10-30,2026-01-21,False,,,,STANDARD,,QATAR FUEL (WOQOD),Y44PJ8J2K6Z9,MEDIUM ($100M-500M),2008-10-01,0,0,0,1
404990423.61,CONT_AWD_DAKF0400C0002_9700_-NONE-_-NONE-,Department of Defense,Department of the Army,DoD; $100M+,35,DAKF0400C0002,200107!000106!2100!KF04  !DIRECTORATE OF CONTRACTING      !DAKF0400C0002  !A!N!*!N!P00001             !20001222!20010930!010816486!010816486!006092860!N!JOHNSON CONTROLS WORLD SERVICE!7315 N  ATLANTIC AVE      !CAPE CANAVERAL      !FL!32920!25114!071!06!FORT IRWIN          !SAN BERNARDINO        !CA,2011-12-13,2026-01-21,False,,,,STANDARD,,"IAP WORLD SERVICES, INC.",NRM4CHKGTCE7,MEDIUM ($100M-500M),2000-12-22,0,0,0,1
403944000.0,CONT_AWD_W912HY25F0013_9700_W912HY25D0030_9700,Department of Defense,Department of the Army,DoD; $100M+,35,W912HY25F0013,PAV04 SEED PROJECT,2029-12-22,2026-01-21,False,,,,STANDARD,,KIEWIT US CONTRACTORS CO,L84WJXJKLLK8,MEDIUM ($100M-500M),2025-04-08,0,0,0,1
403543752.38,CONT_AWD_W912P521C0015_9700_-NONE-_-NONE-,Department of Defense,Department of the Army,DoD; $100M+,35,W912P521C0015,"CONSTRUCTION OF DOWNSTREAM MONOLITHS FOR THE KENTUCKY LOCK, GRAND RIVERS, KENTUCKY",2027-08-09,2026-01-21,False,,,,STANDARD,,THALLE CONSTRUCTION CO INC,RMVJU76MCN81,MEDIUM ($100M-500M),2021-10-11,0,0,0,2
403364288.2,CONT_AWD_W15QKN10C0015_9700_-NONE-_-NONE-,Department of Defense,Department of the Army,DoD; $100M+,35,W15QKN10C0015,"CONTRACT IS FOR THE PRODUCTION OF THE M734A1 MOF AND M783 PD/DLY FUZES.  THIS ACQUISITION ENCOMPASSES THESE TWO FUZES AND ANY VARIANTS THEREOF.  THE CONTRACT IS A FIRM FIXED PRICE CONTRACT IN WHICH CONSISTS OF A BASE YEAR, WITH 4 OPTION YEARS.",2021-09-30,2026-01-21,False,,,,STANDARD,,"L3HARRIS FUZING AND ORDNANCE SYSTEMS, INC.",H42MN1TYJ257,MEDIUM ($100M-500M),2009-11-02,0,0,0,2
403323854.35,CONT_AWD_W15QKN24F0392_9700_W15QKN23D0054_9700,Department of Defense,Department of the Army,DoD; $100M+,35,W15QKN24F0392,"UNDEFINITIZED DELIVERY ORDER FOR 253,913 UNITS OF 155MM M119A2 PROPELLING BAG CHARGES",2027-05-31,2026-01-21,False,,,,STANDARD,,"GENERAL DYNAMICS ORDNANCE AND TACTICAL SYSTEMS, INC.",FNEJKBCACXL1,MEDIUM ($100M-500M),2024-09-05,0,0,0,2
402686324.53,CONT_AWD_F6152103C5400_9700_-NONE-_-NONE-,Department of Defense,Department of the Air Force,DoD; $100M+,35,F6152103C5400,"200309!000546!5700!DA17  !USAFE CONS/LGC  ROB, GERMANY    !F6152103C5400  !A!N! !Y!                   !20030610!20040930!194583084!194583084!194583084!N!VINNELL-BROWN & ROOT (VBR) JOI!12150 MONUMENT DR, SUITE 8!FAIRFAX             !VA!22033!*    !*  !TU!*                   !*                     !TU",2013-04-16,2026-01-21,False,,,,STANDARD,,VINNELL-BROWN & ROOT (VBR) JOINT VENTURE,ZD93DZL8MPW5,MEDIUM ($100M-500M),2003-06-10,0,0,0,1
402541867.42,CONT_AWD_FA872105C0003_9700_-NONE-_-NONE-,Department of Defense,Department of the Air Force,DoD; $100M+,35,FA872105C0003,200510!000208!5700!FA8721!ESC/XPK                         !FA872105C0003  !A!N! !Y!             !      !20050705!20100630!189570740!189570740!052184116!N!CARNEGIE MELLON UNIVERSITY    !4500 5TH AVE              !PITTSBURGH          !PA!15213!61000!003!42!PITTSBURGH          !ALLEGHENY             !P,2016-07-30,2026-01-21,False,,,,STANDARD,,CARNEGIE MELLON UNIVERSITY,G4P3TF8PFH73,MEDIUM ($100M-500M),2005-07-05,0,0,0,3
402238754.0,CONT_AWD_N0001905C0054_9700_-NONE-_-NONE-,Department of Defense,Department of the Navy,DoD; $100M+,35,N0001905C0054,"200606!332152!1700!N00019!NAVAL AIR SYSTEMS COMMAND       !N0001905C0054  !A!N! !N!             !      !20060302!20080930!001216845!001216845!001216845!N!ITT INDUSTRIES, INC           !4 WEST RED OAK LANE       !WHITE PLAINS        !NY!10604!13690!031!34!CLIFTON             !PASSAIC               !N",2012-11-30,2026-01-21,False,,,,STANDARD,,ITT CORPORATION,KAZDWX2KMMT6,MEDIUM ($100M-500M),2005-03-02,0,0,0,1
401956810.0,CONT_AWD_W519TC23F0091_9700_W52P1J22D0007_9700,Department of Defense,Department of the Army,DoD; $100M+,35,W519TC23F0091,SAWS RFP 07 155MM HE COMPLETE REQUIREMENTS,2024-05-31,2026-01-21,False,,,,STANDARD,,GLOBAL MILITARY PRODUCTS INC,L168LBGMAA13,MEDIUM ($100M-500M),2023-01-30,0,0,0,2
401075174.34,CONT_AWD_W58RGZ07C0209_9700_-NONE-_-NONE-,Department of Defense,Defense Contract Management Agency,DoD; $100M+,35,W58RGZ07C0209,PURCHASE OF 538 EA E-ROVERS,2016-09-30,2026-01-21,False,,,,STANDARD,,"L3 TECHNOLOGIES, INC.",FRJQGQHDX4J3,MEDIUM ($100M-500M),2007-08-31,0,0,0,2
400890855.58,CONT_AWD_FA862116C6331_9700_-NONE-_-NONE-,Department of Defense,Department of the Air Force,DoD; $100M+,35,FA862116C6331,IGF::OT::IGF  SCAT III - KDAM ATARS,2024-03-31,2026-01-21,False,,,,STANDARD,,CAE USA MISSION SOLUTIONS INC.,EB7FJB3QNJN8,MEDIUM ($100M-500M),2016-08-01,0,0,0,1
400111722.0,CONT_AWD_DAAB0794CN853_9700_-NONE-_-NONE-,Department of Defense,Defense Contract Management Agency,DoD; $100M+,35,DAAB0794CN853,199712!2100!0064!AB07 !USA COMM-ELECTRONICS COMMAND    !DAAB0794CN853  !A!*!P00043             !19961104!19990915!188991954!114685548!001293950!N!67032!GTE GOVERNMENT SYSTEMS CORPORA!400 JOHN QUINCY ADAMS RD  !TAUNTON             !MA!02780!69170!005!25!TAUNTON             !BRISTOL               !MAS,2005-07-31,2026-01-21,False,,,,STANDARD,,"GENERAL DYNAMICS MISSION SYSTEMS, INC.",JHY6AZA6H191,MEDIUM ($100M-500M),1996-11-04,0,0,0,4
399644123.22,CONT_AWD_F0960499C0050_9700_-NONE-_-NONE-,Department of Defense,Defense Contract Management Agency,DoD; $100M+,35,F0960499C0050,"199912!5700!0510!GJ05 !WR-ALC/LRK                      !F0960499C0050  !A!*!*                  !19990712!20040930!053387429!045591104!001339159!N!04071!RAYTHEON E-SYSTEMS, INC       !7700 ARLINGTON BLVD       !FALLS CHURCH        !VA!22042!27200!610!51!FALLS CHURCH        !FALLS CHURCH (CITY)   !VIR",2005-09-30,2026-01-21,False,,,,STANDARD,,RAYTHEON COMPANY,Y5ZZFR2AQC63,MEDIUM ($100M-500M),1999-07-12,0,0,0,3
399637109.6,CONT_AWD_N0001918F2505_9700_N0001917D5517_9700,Department of Defense,Department of the Navy,DoD; $100M+,35,N0001918F2505,PROCUREMENT OF APKWS II WGU-59/B GUIDANCE SECTIONS,2020-12-04,2026-01-21,False,,,,STANDARD,,BAE SYSTEMS INFORMATION & ELECTRONIC SYSTEMS INTEGRATION INC,LL86LYMYHK36,MEDIUM ($100M-500M),2018-03-08,0,0,0,2
399443425.0,CONT_AWD_W911KB25CA010_9700_-NONE-_-NONE-,Department of Defense,Department of the Army,DoD; $100M+,35,W911KB25CA010,"PORT OF NOME MODIFICATION PHASE 1A, NOME, ALASKA",2029-09-05,2026-01-21,False,,,,STANDARD,,KIEWIT INFRASTRUCTURE WEST CO.,YSNNL4FGAQ53,MEDIUM ($100M-500M),2025-08-28,0,0,0,2
399397579.98,CONT_AWD_0002_9700_W52P1J11G0002_9700,Department of Defense,Department of the Army,DoD; $100M+,35,0002,DESIGN AND CONSTRUCT NC FACILITY AT RADFORD AAP,2025-09-30,2026-01-21,False,,,,STANDARD,,BAE SYSTEMS ORDNANCE SYSTEMS INC,PFGVR4NPLNB2,MEDIUM ($100M-500M),2012-01-23,0,0,0,2
398656111.18,CONT_AWD_W912ER23C0002_9700_-NONE-_-NONE-,Department of Defense,Department of the Army,DoD; $100M+,35,W912ER23C0002,"CONSTRUCTION OF A WHARF. HARBORMASTER CONTROL TOWER, PIERS, MAINTENANCE/FUELING FACILITIES & INFRASTRUCTURE IN SUPPORT OF ROYAL SAUDI NAVAL FORCE MULTI-MISSION SURFACE COMBATANT SHIPS PROGRAM AT KING ABDULAZIZ NAVAL BASE, KINGDOM OF SAUDI ARABIA.",2027-03-08,2026-01-21,False,,,,STANDARD,,AICI-ARCHIRODON JV LLC,L97CE2NYYTG9,MEDIUM ($100M-500M),2023-05-08,0,0,0,1
398377466.62,CONT_AWD_HQ003419F0278_9700_HQ003419D0006_9700,Department of Defense,Washington Headquarters Services,DoD; $100M+,35,HQ003419F0278,"POWER PROJECTION 2: PROVIDE ASSESSMENTS AND ALTERNATIVES OF OFFENSIVE CAPABILITIES WITHIN ABOVE DOMAINS, MISSIONS AND WARFARE AREAS",2024-05-30,2026-01-21,False,,,,STANDARD,,THE JOHNS HOPKINS UNIVERSITY APPLIED PHYSICS LABORATORY LLC,C1HBCJ9RMBV3,MEDIUM ($100M-500M),2019-06-03,0,0,0,1
397980226.86,CONT_AWD_N0003024C1005_9700_-NONE-_-NONE-,Department of Defense,Department of the Navy,DoD; $100M+,35,N0003024C1005,CONSOLIDATION AND FOLLOW-ON TO 22C1003 AND 22C1005. FY24 FIRE CONTROL OMNIBUS. GFE TRANSPORTATION (SCN).,2024-12-31,2026-01-21,False,,,,STANDARD,,"GENERAL DYNAMICS MISSION SYSTEMS, INC.",LKMMNBMPUNH7,MEDIUM ($100M-500M),2023-10-01,0,0,0,2
397716480.0,CONT_AWD_SPE60325C5002_9700_-NONE-_-NONE-,Department of Defense,Defense Logistics Agency,DoD; $100M+,35,SPE60325C5002,8511123276!COCO STORAGE SERVICES,2030-06-29,2026-01-21,False,,,,STANDARD,,DGCI CORPORATION,KYUDF7WJKQB8,MEDIUM ($100M-500M),2025-02-13,0,0,0,1
396707346.44,CONT_AWD_F3365703C4318_9700_-NONE-_-NONE-,Department of Defense,Department of the Air Force,DoD; $100M+,35,F3365703C4318,,2012-03-31,2026-01-21,False,,,,STANDARD,,NORTHROP GRUMMAN SPACE & MISSION SYSTEMS CORP.,K6WMBGM4RMN7,MEDIUM ($100M-500M),2003-04-10,0,0,0,1
395672386.77,CONT_AWD_DAAB0703CA006_9700_-NONE-_-NONE-,Department of Defense,Defense Contract Management Agency,DoD; $100M+,35,DAAB0703CA006,,2012-08-12,2026-01-21,False,,,,STANDARD,,"L3 TECHNOLOGIES, INC.",FRJQGQHDX4J3,MEDIUM ($100M-500M),2003-04-14,0,0,0,2
395454357.84,CONT_AWD_B001_9700_SP060011D0452_9700,Department of Defense,Defense Logistics Agency,DoD; $100M+,35,B001,"TURBINE FUEL, AVIATION, GRADE JP-8",2011-10-30,2026-01-21,False,,,,STANDARD,,CHEVRON USA INC.,ETM1CJGUA6H8,MEDIUM ($100M-500M),2010-12-17,0,0,0,2
395197071.0,CONT_AWD_W912HN09C0045_9700_-NONE-_-NONE-,Department of Defense,Department of the Army,DoD; $100M+,35,W912HN09C0045,FORT BENNING HOSPITAL,2016-01-08,2026-01-21,False,,,,STANDARD,,TURNER CONSTRUCTION COMPANY,XNP2ZJ9TV594,MEDIUM ($100M-500M),2009-09-28,0,0,0,2
394113437.51,CONT_AWD_W56KGZ15C4005_9700_-NONE-_-NONE-,Department of Defense,Department of the Army,DoD; $100M+,35,W56KGZ15C4005,IGF::OT::IGF BLS SERVICES (TAJI),2019-01-19,2026-01-21,False,,,,STANDARD,,SOS INTERNATIONAL LLC,L3VCKMD7J585,MEDIUM ($100M-500M),2015-07-01,0,0,0,1
